matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442278,28,2013-03-02 17:30:00,"DW Stadium, Wigan",20804,Home,Wigan,Liverpool,0,4,L,0,3,0,0,,14.0,6.0,5.0,3.0,1.0,,1.0,,,9.0,7.0,15.0,67.0,523.0,426.0,52.1,,20.0,18.0,29.0,11.0,8.0,2.0,,1.0,7.0,14.0,166.0,,4.0,,,48.0,49.0,6.0,5.0,4.0,5.0,,12.0,15.0,0.0,0.0,,,
442298,30,2013-03-17 16:00:00,"DW Stadium, Wigan",22297,Home,Wigan,Newcastle,2,1,W,1,0,0,0,2.0,16.0,4.0,4.0,8.0,1.0,2.0,1.0,,,9.0,6.0,13.0,43.0,417.0,326.0,49.8,,21.0,16.0,23.0,21.0,6.0,2.0,,,11.0,14.0,165.0,,1.0,,,49.0,53.0,9.0,13.0,7.0,7.0,,9.0,12.0,0.0,0.0,,,1.0
442308,31,2013-03-30 15:00:00,"DW Stadium, Wigan",17784,Home,Wigan,Norwich,1,0,W,0,0,0,0,1.0,14.0,3.0,8.0,3.0,1.0,,1.0,,1.0,14.0,6.0,11.0,61.0,391.0,308.0,52.8,,20.0,18.0,11.0,49.0,23.0,3.0,,,3.0,14.0,174.0,,,1.0,,47.0,42.0,10.0,8.0,10.0,10.0,,14.0,11.0,0.0,0.0,,,4.0
442314,32,2013-04-07 16:10:00,"MATRADE Loftus Road, London",16658,Away,Wigan,QPR,1,1,D,0,0,0,1,1.0,18.0,7.0,4.0,7.0,2.0,,2.0,,,13.0,11.0,23.0,74.0,589.0,503.0,67.9,,21.0,18.0,13.0,26.0,18.0,3.0,,,22.0,24.0,158.0,,1.0,,,45.0,73.0,13.0,10.0,10.0,10.0,1.0,12.0,8.0,0.0,0.0,,,2.0
442282,32,2013-04-17 19:45:00,"Etihad Stadium, Manchester",47106,Away,Wigan,Man City,0,1,L,0,0,0,0,,10.0,4.0,2.0,4.0,1.0,,1.0,,,7.0,5.0,13.0,58.0,456.0,369.0,49.6,,21.0,16.0,27.0,12.0,8.0,3.0,,,13.0,10.0,146.0,,1.0,,,50.0,39.0,7.0,6.0,4.0,4.0,,6.0,12.0,0.0,0.0,,,2.0
442328,33,2013-05-07 19:45:00,"DW Stadium, Wigan",18550,Home,Wigan,Swansea,2,3,L,1,0,0,0,2.0,16.0,8.0,4.0,4.0,,,,,1.0,13.0,10.0,17.0,73.0,488.0,412.0,53.3,,19.0,17.0,19.0,13.0,8.0,4.0,2.0,2.0,5.0,11.0,141.0,,3.0,,,55.0,52.0,13.0,9.0,4.0,4.0,1.0,15.0,13.0,0.0,0.0,,,1.0
442338,34,2013-04-20 15:00:00,"Boleyn Ground, London",34544,Away,Wigan,West Ham,0,2,L,0,1,0,0,,19.0,8.0,7.0,4.0,2.0,,2.0,,,14.0,11.0,23.0,71.0,480.0,399.0,63.4,,19.0,13.0,12.0,17.0,7.0,5.0,,,4.0,7.0,145.0,,2.0,,,53.0,36.0,9.0,8.0,6.0,6.0,,12.0,14.0,0.0,0.0,,,2.0
442348,35,2013-04-27 15:00:00,"DW Stadium, Wigan",22326,Home,Wigan,Spurs,2,2,D,1,1,0,0,2.0,7.0,5.0,2.0,,,,,,2.0,7.0,5.0,13.0,50.0,325.0,243.0,39.0,,22.0,19.0,20.0,31.0,15.0,4.0,,1.0,3.0,8.0,148.0,,2.0,,1.0,44.0,43.0,6.0,13.0,3.0,3.0,,13.0,10.0,0.0,0.0,,,1.0
442357,36,2013-05-04 15:00:00,"The Hawthorns, West Bromwich",25756,Away,Wigan,West Brom,3,2,W,1,1,0,0,3.0,14.0,5.0,6.0,3.0,2.0,2.0,,,3.0,13.0,8.0,13.0,47.0,426.0,358.0,52.1,,16.0,11.0,33.0,29.0,16.0,6.0,1.0,,4.0,11.0,136.0,,2.0,,,43.0,40.0,6.0,9.0,5.0,5.0,1.0,9.0,9.0,0.0,0.0,,,1.0
442359,37,2013-05-14 19:45:00,"Emirates Stadium, London",60068,Away,Wigan,Arsenal,1,4,L,1,1,0,0,1.0,11.0,2.0,5.0,4.0,1.0,,1.0,,,9.0,4.0,21.0,55.0,521.0,435.0,52.5,15.0,13.0,11.0,34.0,18.0,10.0,4.0,,1.0,5.0,14.0,147.0,6.0,4.0,,,43.0,52.0,10.0,12.0,4.0,4.0,2.0,11.0,10.0,0.0,0.0,,,5.0
442378,38,2013-05-19 16:00:00,"DW Stadium, Wigan",23001,Home,Wigan,Aston Villa,2,2,D,2,1,0,0,2.0,17.0,4.0,7.0,6.0,1.0,,2.0,2.0,1.0,11.0,7.0,15.0,57.0,512.0,416.0,54.0,,25.0,22.0,22.0,22.0,14.0,3.0,1.0,,10.0,8.0,145.0,,2.0,,,53.0,41.0,12.0,6.0,4.0,4.0,1.0,11.0,12.0,0.0,0.0,,,2.0
