matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
803270,11,2015-11-01 13:30:00,"Goodison Park, Liverpool",36617,Away,Sunderland,Everton,2,6,L,1,2,0,0,2.0,17.0,9.0,3.0,5.0,,,1.0,2.0,2.0,12.0,10.0,31.0,64.0,326.0,254.0,32.6,19.0,13.0,17.0,26.0,19.0,8.0,1.0,,,7.0,4.0,111.0,3.0,6.0,,1.0,50.0,32.0,13.0,12.0,1.0,1.0,,5.0,6.0,0.0,0.0,,,2.0
803277,12,2015-11-07 15:00:00,"Stadium of Light, Sunderland",41781,Home,Sunderland,Southampton,0,1,L,0,0,0,0,,9.0,3.0,5.0,1.0,,,,,,4.0,2.0,24.0,77.0,314.0,206.0,35.8,13.0,11.0,17.0,52.0,45.0,15.0,4.0,,,3.0,7.0,164.0,3.0,1.0,,,53.0,55.0,24.0,29.0,3.0,3.0,1.0,10.0,11.0,0.0,0.0,,,2.0
803290,13,2015-11-23 20:00:00,"Selhurst Park, London",24361,Away,Sunderland,Crystal Palace,1,0,W,0,0,0,0,1.0,12.0,4.0,6.0,2.0,1.0,1.0,,,1.0,8.0,2.0,19.0,55.0,244.0,147.0,33.4,26.0,22.0,12.0,66.0,55.0,17.0,4.0,,,10.0,10.0,141.0,7.0,,1.0,,74.0,54.0,20.0,18.0,2.0,2.0,2.0,11.0,17.0,0.0,0.0,,,3.0
803298,14,2015-11-28 15:00:00,"Stadium of Light, Sunderland",41516,Home,Sunderland,Stoke,2,0,W,0,0,0,1,2.0,18.0,5.0,7.0,6.0,,,,,1.0,13.0,7.0,51.0,62.0,436.0,366.0,48.2,18.0,15.0,14.0,14.0,10.0,13.0,1.0,,,15.0,2.0,117.0,3.0,,1.0,,52.0,39.0,17.0,12.0,9.0,9.0,2.0,4.0,9.0,0.0,0.0,,,
803309,15,2015-12-05 15:00:00,"Emirates Stadium, London",59937,Away,Sunderland,Arsenal,1,3,L,1,1,0,0,1.0,11.0,4.0,6.0,1.0,3.0,,3.0,,,8.0,4.0,28.0,54.0,257.0,186.0,27.5,13.0,10.0,20.0,34.0,26.0,16.0,6.0,,,9.0,14.0,130.0,3.0,3.0,,,39.0,54.0,16.0,15.0,2.0,2.0,1.0,11.0,6.0,0.0,0.0,,,1.0
803320,16,2015-12-12 15:00:00,"Stadium of Light, Sunderland",43989,Home,Sunderland,Watford,0,1,L,0,1,0,0,,14.0,2.0,11.0,1.0,1.0,,1.0,,,10.0,2.0,41.0,78.0,416.0,304.0,48.6,8.0,5.0,17.0,28.0,19.0,20.0,4.0,4.0,,11.0,12.0,186.0,6.0,1.0,,,40.0,61.0,12.0,26.0,8.0,8.0,,6.0,9.0,0.0,0.0,,,3.0
803329,17,2015-12-19 15:00:00,"Stamford Bridge, London",41562,Away,Sunderland,Chelsea,1,3,L,0,2,0,0,1.0,11.0,3.0,6.0,2.0,,1.0,,,,7.0,3.0,24.0,53.0,280.0,194.0,32.8,27.0,18.0,18.0,32.0,25.0,9.0,4.0,1.0,,16.0,12.0,128.0,4.0,3.0,,,68.0,56.0,18.0,12.0,2.0,2.0,3.0,12.0,12.0,0.0,0.0,,,3.0
803338,18,2015-12-26 15:00:00,"Etihad Stadium, Manchester",54523,Away,Sunderland,Man City,1,4,L,0,3,0,0,1.0,11.0,3.0,8.0,,2.0,1.0,2.0,,,8.0,2.0,27.0,54.0,306.0,238.0,33.6,20.0,16.0,15.0,24.0,17.0,15.0,3.0,,,16.0,12.0,117.0,5.0,4.0,,,49.0,54.0,15.0,12.0,1.0,1.0,3.0,11.0,9.0,0.0,0.0,,,1.0
803345,19,2015-12-30 19:45:00,"Stadium of Light, Sunderland",45765,Home,Sunderland,Liverpool,0,1,L,0,0,0,0,,8.0,3.0,3.0,2.0,,,,,,6.0,4.0,19.0,62.0,326.0,216.0,42.3,13.0,10.0,15.0,46.0,26.0,18.0,4.0,,,8.0,12.0,194.0,5.0,1.0,,,60.0,53.0,24.0,22.0,6.0,6.0,1.0,8.0,14.0,0.0,0.0,,,1.0
803352,20,2016-01-02 15:00:00,"Stadium of Light, Sunderland",41535,Home,Sunderland,Aston Villa,3,1,W,1,0,0,0,3.0,13.0,5.0,5.0,3.0,,,,,2.0,12.0,8.0,26.0,64.0,381.0,281.0,44.9,21.0,19.0,14.0,33.0,21.0,13.0,,1.0,,13.0,11.0,164.0,2.0,1.0,,,64.0,48.0,26.0,15.0,3.0,3.0,,8.0,13.0,0.0,0.0,,,2.0
803364,21,2016-01-13 19:45:00,"Swansea.com Stadium, Swansea",20140,Away,Sunderland,Swansea,4,2,W,1,2,0,1,4.0,7.0,4.0,3.0,,3.0,3.0,1.0,1.0,2.0,6.0,3.0,32.0,64.0,430.0,355.0,48.8,22.0,18.0,9.0,33.0,22.0,12.0,2.0,,,11.0,6.0,122.0,3.0,2.0,,,42.0,41.0,7.0,8.0,6.0,6.0,,12.0,9.0,0.0,0.0,,,2.0
803378,22,2016-01-16 12:45:00,"White Hart Lane, London",35854,Away,Sunderland,Spurs,1,4,L,1,1,0,0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,,,1.0,5.0,3.0,17.0,56.0,316.0,210.0,33.4,19.0,14.0,10.0,33.0,28.0,16.0,6.0,,1.0,9.0,14.0,157.0,7.0,4.0,,,41.0,53.0,9.0,17.0,3.0,3.0,,13.0,8.0,0.0,0.0,,,3.0
803383,23,2016-01-23 15:00:00,"Stadium of Light, Sunderland",41367,Home,Sunderland,Bournemouth,1,1,D,1,1,0,0,1.0,10.0,5.0,1.0,4.0,1.0,,1.0,,1.0,7.0,6.0,34.0,63.0,377.0,270.0,42.7,20.0,16.0,17.0,37.0,24.0,22.0,2.0,,1.0,7.0,12.0,178.0,4.0,1.0,,,50.0,47.0,15.0,13.0,3.0,3.0,2.0,5.0,9.0,0.0,0.0,,,2.0
803396,24,2016-02-02 19:45:00,"Stadium of Light, Sunderland",38852,Home,Sunderland,Man City,0,1,L,0,1,0,0,,11.0,3.0,5.0,3.0,1.0,,1.0,1.0,,6.0,4.0,44.0,81.0,411.0,291.0,49.6,33.0,21.0,15.0,39.0,34.0,16.0,2.0,1.0,,19.0,18.0,188.0,1.0,1.0,,,77.0,64.0,14.0,19.0,8.0,8.0,2.0,6.0,15.0,0.0,0.0,,,4.0
803408,25,2016-02-06 15:00:00,"Anfield, Liverpool",44179,Away,Sunderland,Liverpool,2,2,D,0,0,0,0,2.0,7.0,2.0,4.0,1.0,1.0,,1.0,,1.0,6.0,2.0,16.0,56.0,282.0,175.0,28.7,19.0,15.0,16.0,46.0,31.0,14.0,4.0,,1.0,15.0,11.0,166.0,3.0,2.0,,,40.0,49.0,14.0,8.0,2.0,2.0,,12.0,4.0,0.0,0.0,,,2.0
803414,26,2016-02-13 12:45:00,"Stadium of Light, Sunderland",41687,Home,Sunderland,Man Utd,2,1,W,1,1,0,0,2.0,21.0,5.0,10.0,6.0,1.0,,1.0,,,12.0,7.0,22.0,63.0,251.0,158.0,33.7,16.0,11.0,22.0,46.0,34.0,13.0,5.0,,,5.0,12.0,151.0,5.0,1.0,,,49.0,38.0,11.0,10.0,6.0,6.0,2.0,7.0,15.0,0.0,0.0,,,2.0
803430,27,2016-02-27 12:45:00,"Boleyn Ground, London",34946,Away,Sunderland,West Ham,0,1,L,0,1,0,0,,13.0,4.0,6.0,3.0,1.0,,1.0,1.0,,9.0,4.0,36.0,74.0,377.0,246.0,47.2,26.0,21.0,15.0,26.0,20.0,18.0,,,1.0,13.0,8.0,197.0,2.0,1.0,,,61.0,50.0,17.0,15.0,6.0,6.0,,9.0,11.0,0.0,0.0,,,2.0
803433,28,2016-03-01 19:45:00,"Stadium of Light, Sunderland",39795,Home,Sunderland,Crystal Palace,2,2,D,1,0,0,0,2.0,17.0,6.0,7.0,4.0,,,,,2.0,13.0,9.0,38.0,67.0,427.0,329.0,59.2,17.0,15.0,14.0,22.0,16.0,11.0,4.0,1.0,,10.0,9.0,161.0,3.0,2.0,,,60.0,49.0,23.0,18.0,4.0,4.0,1.0,11.0,14.0,0.0,0.0,,,
803450,29,2016-03-05 15:00:00,"St. Mary's Stadium, Southampton",31458,Away,Sunderland,Southampton,1,1,D,0,0,0,1,1.0,11.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,8.0,5.0,31.0,59.0,265.0,148.0,34.9,12.0,8.0,14.0,37.0,29.0,22.0,7.0,1.0,,10.0,7.0,169.0,4.0,1.0,,,47.0,50.0,19.0,23.0,2.0,2.0,3.0,9.0,8.0,0.0,0.0,,,1.0
803454,30,2016-05-11 19:45:00,"Stadium of Light, Sunderland",46454,Home,Sunderland,Everton,3,0,W,2,0,0,0,3.0,14.0,8.0,3.0,3.0,2.0,2.0,3.0,,1.0,11.0,8.0,24.0,67.0,352.0,260.0,37.7,12.0,10.0,18.0,34.0,30.0,22.0,6.0,,,7.0,16.0,144.0,6.0,,1.0,,37.0,54.0,15.0,14.0,5.0,5.0,1.0,15.0,6.0,0.0,0.0,,,2.0
803470,31,2016-03-20 13:30:00,"St. James' Park, Newcastle",52311,Away,Sunderland,Newcastle,1,1,D,1,0,0,0,1.0,14.0,4.0,7.0,3.0,,,,,,10.0,4.0,24.0,69.0,299.0,198.0,40.1,25.0,17.0,6.0,34.0,23.0,16.0,3.0,,,15.0,13.0,160.0,6.0,1.0,,,66.0,69.0,17.0,23.0,5.0,5.0,1.0,7.0,14.0,0.0,0.0,,,1.0
803481,32,2016-04-02 15:00:00,"Stadium of Light, Sunderland",45144,Home,Sunderland,West Brom,0,0,D,0,0,0,0,,22.0,6.0,9.0,7.0,2.0,,3.0,,,18.0,13.0,37.0,62.0,395.0,286.0,56.8,16.0,12.0,19.0,38.0,31.0,11.0,1.0,1.0,,8.0,7.0,176.0,,,1.0,,52.0,49.0,16.0,18.0,9.0,9.0,,11.0,10.0,0.0,0.0,,,5.0
803486,33,2016-04-10 13:30:00,"Stadium of Light, Sunderland",46531,Home,Sunderland,Leicester,0,2,L,0,0,0,0,,15.0,1.0,8.0,6.0,1.0,,1.0,,,13.0,7.0,28.0,76.0,339.0,229.0,44.8,35.0,26.0,17.0,66.0,47.0,16.0,2.0,,,22.0,14.0,186.0,5.0,2.0,,,87.0,75.0,29.0,20.0,1.0,1.0,1.0,9.0,9.0,0.0,0.0,,,2.0
803497,34,2016-04-16 12:45:00,"Carrow Road, Norwich",27117,Away,Sunderland,Norwich,3,0,W,1,0,0,0,3.0,8.0,3.0,5.0,,3.0,3.0,1.0,,2.0,6.0,2.0,21.0,67.0,240.0,135.0,36.0,14.0,13.0,9.0,79.0,59.0,16.0,8.0,1.0,,12.0,4.0,164.0,6.0,,1.0,,55.0,51.0,26.0,20.0,,,1.0,11.0,7.0,0.0,0.0,1.0,1.0,5.0
803502,35,2016-04-24 14:05:00,"Stadium of Light, Sunderland",45420,Home,Sunderland,Arsenal,0,0,D,0,0,0,0,,12.0,3.0,6.0,3.0,,,,1.0,,4.0,2.0,28.0,59.0,268.0,168.0,29.8,13.0,8.0,20.0,33.0,27.0,18.0,7.0,,,15.0,4.0,153.0,6.0,,1.0,,41.0,53.0,18.0,23.0,7.0,7.0,,10.0,8.0,0.0,0.0,,,5.0
803519,36,2016-04-30 15:00:00,"bet365 Stadium, Stoke",27667,Away,Sunderland,Stoke,1,1,D,0,0,0,0,1.0,14.0,5.0,5.0,4.0,,1.0,,,,11.0,7.0,39.0,57.0,306.0,195.0,46.4,15.0,13.0,9.0,15.0,12.0,12.0,2.0,,,13.0,11.0,171.0,2.0,1.0,,,50.0,72.0,17.0,34.0,8.0,8.0,2.0,13.0,13.0,0.0,0.0,1.0,1.0,1.0
803523,37,2016-05-07 15:00:00,"Stadium of Light, Sunderland",47050,Home,Sunderland,Chelsea,3,2,W,1,2,0,1,3.0,14.0,4.0,3.0,7.0,,,,,1.0,8.0,6.0,30.0,52.0,287.0,199.0,31.4,15.0,13.0,25.0,9.0,9.0,14.0,1.0,,,14.0,6.0,132.0,6.0,2.0,,,38.0,49.0,7.0,9.0,3.0,3.0,2.0,11.0,9.0,0.0,0.0,,,6.0
803539,38,2016-05-15 15:00:00,"Vicarage Road, Watford",21012,Away,Sunderland,Watford,2,2,D,1,0,0,0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,,,2.0,5.0,4.0,27.0,74.0,346.0,243.0,45.8,20.0,11.0,11.0,39.0,31.0,10.0,4.0,,,6.0,5.0,160.0,4.0,2.0,,,51.0,40.0,12.0,14.0,4.0,4.0,,9.0,11.0,0.0,0.0,,,4.0
