matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2128514,23,2021-02-07 12:00:00,"Tottenham Hotspur Stadium, London",,Away,West Brom,Spurs,0,2,L,0,0,0,0,,4.0,1.0,3.0,,,,1.0,,1.0,,,,4.0,1.0,17.0,49.0,303.0,218.0,34.4,15.0,24.0,14.0,5.0,30.0,30.0,17.0,3.0,,,10.0,5.0,128.0,4.0,2.0,,,,68.0,53.0,25.0,14.0,,,2.0,12.0,16.0,0.0,0.0,,,4.0
2128524,24,2021-02-14 14:00:00,"The Hawthorns, West Bromwich",,Home,West Brom,Man Utd,1,1,D,1,1,0,0,1.0,7.0,3.0,4.0,,,,2.0,,2.0,,,1.0,7.0,3.0,22.0,46.0,253.0,166.0,26.9,11.0,14.0,7.0,12.0,29.0,29.0,23.0,4.0,,,10.0,7.0,124.0,5.0,1.0,,,,42.0,52.0,14.0,20.0,4.0,4.0,1.0,13.0,10.0,0.0,0.0,,,2.0
2128529,25,2021-02-20 15:00:00,"Turf Moor, Burnley",,Away,West Brom,Burnley,0,0,D,0,0,1,0,,10.0,3.0,6.0,1.0,,,3.0,,3.0,1.0,,,8.0,2.0,20.0,49.0,267.0,160.0,37.9,11.0,16.0,10.0,10.0,24.0,24.0,13.0,1.0,,,5.0,9.0,151.0,1.0,,,1.0,,65.0,53.0,28.0,22.0,5.0,5.0,1.0,10.0,15.0,0.0,0.0,,,3.0
2128545,26,2021-02-27 15:00:00,"The Hawthorns, West Bromwich",,Home,West Brom,Brighton,1,0,W,1,0,0,0,1.0,6.0,2.0,3.0,1.0,,,1.0,,1.0,,,1.0,4.0,3.0,26.0,55.0,230.0,142.0,29.9,11.0,13.0,5.0,14.0,16.0,16.0,16.0,2.0,,,8.0,10.0,154.0,6.0,,,1.0,,53.0,51.0,21.0,14.0,7.0,7.0,1.0,11.0,11.0,0.0,0.0,,,1.0
2128554,27,2021-03-07 12:00:00,"The Hawthorns, West Bromwich",,Home,West Brom,Newcastle,0,0,D,0,0,0,0,,13.0,3.0,6.0,4.0,,,2.0,,2.0,,,,11.0,7.0,54.0,62.0,396.0,295.0,52.8,31.0,11.0,7.0,11.0,21.0,21.0,18.0,2.0,,,4.0,9.0,169.0,5.0,,,1.0,,69.0,59.0,35.0,27.0,9.0,9.0,1.0,11.0,10.0,0.0,0.0,,,1.0
2128557,28,2021-03-13 15:00:00,"Selhurst Park, London",,Away,West Brom,Crystal Palace,0,1,L,0,1,0,0,,12.0,1.0,6.0,5.0,,,,,,,,,9.0,3.0,44.0,70.0,397.0,307.0,55.7,24.0,19.0,14.0,8.0,20.0,20.0,20.0,1.0,,,11.0,8.0,158.0,3.0,1.0,,,,70.0,71.0,27.0,29.0,2.0,2.0,3.0,15.0,15.0,0.0,0.0,,,1.0
2128574,29,2021-03-04 18:00:00,"The Hawthorns, West Bromwich",,Home,West Brom,Everton,0,1,L,0,0,0,0,,11.0,3.0,3.0,5.0,,,2.0,,2.0,,,,8.0,5.0,34.0,71.0,450.0,361.0,48.1,24.0,9.0,4.0,15.0,22.0,22.0,19.0,6.0,,,12.0,5.0,165.0,2.0,1.0,,,,42.0,62.0,13.0,23.0,3.0,3.0,,9.0,6.0,0.0,0.0,,,3.0
2128578,30,2021-04-03 12:30:00,"Stamford Bridge, London",,Away,West Brom,Chelsea,5,2,W,2,1,0,1,5.0,14.0,7.0,4.0,3.0,,,2.0,2.0,,1.0,,4.0,10.0,8.0,18.0,49.0,297.0,222.0,33.8,14.0,19.0,12.0,15.0,24.0,24.0,16.0,5.0,1.0,,9.0,11.0,132.0,5.0,2.0,,,,52.0,44.0,12.0,12.0,3.0,3.0,,6.0,11.0,0.0,0.0,,,4.0
2128594,31,2021-04-12 18:00:00,"The Hawthorns, West Bromwich",,Home,West Brom,Southampton,3,0,W,2,0,0,0,3.0,15.0,6.0,6.0,3.0,,,5.0,3.0,3.0,,,2.0,12.0,7.0,24.0,40.0,285.0,191.0,39.5,36.0,15.0,12.0,17.0,24.0,24.0,11.0,,,,12.0,7.0,148.0,4.0,,,1.0,,58.0,59.0,22.0,21.0,5.0,5.0,2.0,12.0,11.0,0.0,0.0,1.0,1.0,4.0
2128601,32,2021-04-22 20:00:00,"King Power Stadium, Leicester",,Away,West Brom,Leicester,0,3,L,0,3,0,0,,4.0,1.0,3.0,,,,,,,1.0,,,3.0,1.0,13.0,39.0,255.0,162.0,27.3,10.0,10.0,7.0,10.0,18.0,18.0,15.0,5.0,1.0,,8.0,9.0,139.0,4.0,3.0,,,,37.0,55.0,11.0,17.0,3.0,3.0,1.0,12.0,13.0,0.0,0.0,,,
2128607,33,2021-04-25 19:00:00,"Villa Park, Birmingham",,Away,West Brom,Aston Villa,2,2,D,1,1,0,0,2.0,10.0,4.0,5.0,1.0,,,1.0,1.0,2.0,2.0,,,5.0,3.0,26.0,50.0,240.0,139.0,29.8,16.0,10.0,5.0,8.0,28.0,28.0,6.0,6.0,,1.0,10.0,11.0,143.0,9.0,2.0,,,,47.0,54.0,17.0,22.0,4.0,4.0,1.0,9.0,14.0,0.0,0.0,1.0,1.0,1.0
2128625,34,2021-05-03 18:00:00,"The Hawthorns, West Bromwich",,Home,West Brom,Wolves,1,1,D,0,1,0,0,1.0,10.0,4.0,5.0,1.0,,,2.0,1.0,1.0,,,1.0,7.0,5.0,28.0,67.0,339.0,246.0,42.4,25.0,21.0,8.0,10.0,18.0,18.0,12.0,4.0,2.0,,13.0,13.0,163.0,9.0,1.0,,,,54.0,69.0,17.0,20.0,5.0,5.0,1.0,17.0,10.0,0.0,0.0,,,1.0
2128626,35,2021-05-09 19:00:00,"Emirates Stadium, London",,Away,West Brom,Arsenal,1,3,L,0,2,0,0,1.0,12.0,1.0,7.0,4.0,,,3.0,,3.0,1.0,,1.0,9.0,4.0,35.0,56.0,288.0,210.0,34.3,14.0,14.0,11.0,13.0,12.0,12.0,6.0,3.0,1.0,,7.0,4.0,132.0,4.0,3.0,,,,38.0,37.0,12.0,11.0,6.0,6.0,1.0,9.0,7.0,0.0,0.0,,,2.0
2128640,36,2021-05-16 16:30:00,"The Hawthorns, West Bromwich",,Home,West Brom,Liverpool,1,2,L,1,1,0,0,1.0,9.0,3.0,5.0,1.0,,,3.0,1.0,2.0,,,1.0,8.0,4.0,24.0,53.0,200.0,120.0,23.7,17.0,16.0,2.0,17.0,32.0,32.0,11.0,10.0,,,10.0,6.0,125.0,4.0,2.0,,,,57.0,46.0,23.0,22.0,9.0,9.0,1.0,7.0,14.0,0.0,0.0,,,3.0
2128655,37,2021-05-19 20:15:00,"The Hawthorns, West Bromwich",5371.0,Home,West Brom,West Ham,1,3,L,1,1,0,0,1.0,14.0,4.0,5.0,5.0,,,,,1.0,,,,7.0,3.0,41.0,61.0,357.0,266.0,52.5,23.0,10.0,5.0,12.0,21.0,21.0,16.0,3.0,,,5.0,10.0,155.0,6.0,3.0,,,,63.0,51.0,31.0,22.0,6.0,6.0,2.0,8.0,10.0,0.0,0.0,,,2.0
2128659,38,2021-05-23 16:00:00,"Elland Road, Leeds",8000.0,Away,West Brom,Leeds,1,3,L,0,2,0,0,1.0,14.0,5.0,6.0,3.0,,,,1.0,,1.0,,,8.0,3.0,21.0,44.0,268.0,190.0,35.6,21.0,19.0,11.0,8.0,17.0,17.0,11.0,5.0,1.0,,7.0,14.0,139.0,6.0,3.0,,,,51.0,56.0,10.0,17.0,3.0,3.0,2.0,12.0,12.0,0.0,0.0,,,3.0
