matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442149,16,2012-12-08 15:00:00,"Emirates Stadium, London",60083,Away,West Brom,Arsenal,0,2,L,0,1,0,0,,8.0,1.0,5.0,2.0,1.0,,1.0,,,6.0,2.0,16.0,52.0,349.0,259.0,41.0,9.0,21.0,15.0,12.0,30.0,19.0,6.0,,,12.0,19.0,146.0,1.0,2.0,,,49.0,72.0,12.0,24.0,4.0,4.0,2.0,12.0,10.0,0.0,0.0,,,5.0
442168,17,2012-12-16 16:00:00,"The Hawthorns, West Bromwich",24816,Home,West Brom,West Ham,0,0,D,0,0,0,0,,20.0,4.0,10.0,6.0,,,,1.0,,15.0,6.0,14.0,68.0,394.0,307.0,55.3,,12.0,11.0,13.0,39.0,19.0,2.0,,,1.0,8.0,183.0,,,1.0,,55.0,52.0,29.0,20.0,8.0,8.0,1.0,14.0,9.0,0.0,0.0,,,2.0
442176,18,2012-12-22 15:00:00,"The Hawthorns, West Bromwich",25799,Home,West Brom,Norwich,2,1,W,1,1,0,0,2.0,13.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,6.0,13.0,65.0,393.0,321.0,49.6,,15.0,13.0,7.0,29.0,15.0,2.0,,,6.0,7.0,145.0,,1.0,,,54.0,47.0,19.0,12.0,6.0,6.0,1.0,14.0,10.0,0.0,0.0,,,2.0
442185,19,2012-12-26 15:00:00,"MATRADE Loftus Road, London",17782,Away,West Brom,QPR,2,1,W,1,0,0,0,2.0,12.0,4.0,7.0,1.0,1.0,,1.0,,1.0,11.0,4.0,20.0,70.0,348.0,255.0,50.2,,26.0,23.0,10.0,36.0,25.0,4.0,,,9.0,13.0,174.0,,1.0,,,55.0,61.0,12.0,21.0,9.0,9.0,,13.0,9.0,0.0,0.0,,,3.0
442193,20,2012-12-29 15:00:00,"Old Trafford, Manchester",75595,Away,West Brom,Man Utd,0,2,L,0,1,0,0,,14.0,1.0,4.0,9.0,,,,,,9.0,6.0,21.0,65.0,348.0,264.0,42.0,,15.0,11.0,7.0,33.0,18.0,6.0,,,6.0,11.0,156.0,,2.0,,1.0,35.0,53.0,6.0,22.0,6.0,6.0,1.0,8.0,9.0,0.0,0.0,,,
442206,21,2013-01-01 12:45:00,"The Hawthorns, West Bromwich",25436,Home,West Brom,Fulham,1,2,L,0,1,0,0,1.0,18.0,4.0,8.0,6.0,1.0,1.0,1.0,2.0,1.0,14.0,7.0,29.0,63.0,380.0,302.0,44.7,,17.0,14.0,11.0,23.0,15.0,2.0,1.0,1.0,8.0,13.0,170.0,,2.0,,,50.0,61.0,15.0,13.0,10.0,10.0,2.0,14.0,8.0,0.0,0.0,,,2.0
442216,22,2013-01-12 15:00:00,"Select Car Leasing Stadium, Reading",23495,Away,West Brom,Reading,2,3,L,1,0,0,0,2.0,12.0,3.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,12.0,5.0,20.0,69.0,339.0,234.0,42.5,,22.0,14.0,10.0,54.0,25.0,2.0,,,2.0,7.0,179.0,,3.0,,,53.0,42.0,21.0,18.0,4.0,4.0,1.0,14.0,7.0,0.0,0.0,,,2.0
442226,23,2013-01-19 17:30:00,"The Hawthorns, West Bromwich",25583,Home,West Brom,Aston Villa,2,2,D,0,2,0,0,2.0,29.0,6.0,15.0,8.0,2.0,1.0,1.0,,2.0,25.0,13.0,17.0,76.0,374.0,302.0,57.4,,17.0,14.0,8.0,27.0,15.0,4.0,,,11.0,13.0,144.0,,2.0,,,51.0,58.0,14.0,23.0,8.0,8.0,1.0,8.0,10.0,0.0,0.0,,,2.0
442237,24,2013-01-30 19:45:00,"Goodison Park, Liverpool",31376,Away,West Brom,Everton,1,2,L,0,2,0,0,1.0,7.0,2.0,3.0,2.0,,1.0,,1.0,,5.0,3.0,13.0,47.0,377.0,284.0,44.1,,25.0,18.0,12.0,30.0,17.0,2.0,,,5.0,11.0,166.0,,2.0,,,56.0,53.0,19.0,17.0,2.0,2.0,,15.0,10.0,0.0,0.0,,,6.0
442246,25,2013-02-03 13:30:00,"The Hawthorns, West Bromwich",24978,Home,West Brom,Spurs,0,1,L,0,0,1,0,,5.0,3.0,2.0,,1.0,,2.0,,,4.0,3.0,12.0,45.0,263.0,188.0,30.3,,20.0,18.0,12.0,30.0,15.0,7.0,,,15.0,9.0,139.0,,1.0,,,54.0,51.0,23.0,16.0,2.0,2.0,,10.0,8.0,0.0,0.0,,,6.0
442251,26,2013-02-11 20:00:00,"Anfield, Liverpool",44752,Away,West Brom,Liverpool,2,0,W,0,0,0,0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,,,2.0,4.0,3.0,15.0,59.0,377.0,284.0,41.5,,24.0,19.0,21.0,32.0,24.0,9.0,,,8.0,14.0,163.0,,,1.0,,55.0,49.0,12.0,13.0,5.0,5.0,,11.0,9.0,0.0,0.0,,,1.0
442267,27,2013-02-23 15:00:00,"The Hawthorns, West Bromwich",25924,Home,West Brom,Sunderland,2,1,W,1,0,0,0,2.0,19.0,6.0,9.0,4.0,1.0,1.0,1.0,,,13.0,4.0,21.0,73.0,487.0,406.0,58.9,,22.0,16.0,10.0,28.0,15.0,4.0,1.0,,7.0,5.0,149.0,,1.0,,,56.0,46.0,21.0,13.0,5.0,5.0,2.0,14.0,9.0,0.0,0.0,1.0,1.0,
442270,28,2013-03-02 15:00:00,"Stamford Bridge, London",41548,Away,West Brom,Chelsea,0,1,L,0,1,0,0,,7.0,3.0,4.0,,,,,,,3.0,1.0,8.0,50.0,419.0,335.0,47.1,,18.0,14.0,11.0,20.0,12.0,9.0,,,7.0,11.0,148.0,,1.0,,,48.0,47.0,12.0,7.0,7.0,7.0,,17.0,12.0,0.0,0.0,,,1.0
442287,29,2013-03-09 15:00:00,"The Hawthorns, West Bromwich",24832,Home,West Brom,Swansea,2,1,W,1,1,0,0,2.0,14.0,5.0,6.0,3.0,,,1.0,,1.0,10.0,7.0,11.0,67.0,451.0,357.0,44.2,,19.0,15.0,23.0,11.0,8.0,3.0,,,5.0,9.0,150.0,,1.0,,,50.0,53.0,13.0,23.0,3.0,3.0,,11.0,10.0,0.0,0.0,1.0,,1.0
442294,30,2013-03-16 15:00:00,"bet365 Stadium, Stoke",26317,Away,West Brom,Stoke,0,0,D,0,0,0,0,,9.0,4.0,4.0,1.0,,,,,,6.0,4.0,12.0,80.0,376.0,296.0,51.5,,9.0,7.0,7.0,41.0,21.0,7.0,1.0,,5.0,11.0,165.0,,,1.0,,48.0,62.0,22.0,28.0,1.0,1.0,,11.0,15.0,0.0,0.0,,,2.0
442307,31,2013-03-30 15:00:00,"Boleyn Ground, London",34966,Away,West Brom,West Ham,1,3,L,0,2,1,0,1.0,19.0,7.0,7.0,5.0,,1.0,,1.0,,13.0,8.0,19.0,91.0,471.0,378.0,60.5,,17.0,14.0,2.0,17.0,8.0,3.0,1.0,,4.0,9.0,163.0,,3.0,,,45.0,43.0,10.0,13.0,3.0,3.0,,14.0,10.0,0.0,0.0,1.0,1.0,2.0
442318,32,2013-04-06 15:00:00,"The Hawthorns, West Bromwich",26144,Home,West Brom,Arsenal,1,2,L,0,1,0,1,1.0,19.0,5.0,13.0,1.0,1.0,1.0,2.0,,,10.0,2.0,51.0,89.0,449.0,360.0,51.9,25.0,15.0,13.0,10.0,14.0,9.0,,,,6.0,9.0,152.0,4.0,2.0,,,45.0,40.0,11.0,13.0,6.0,6.0,,7.0,15.0,0.0,0.0,1.0,1.0,6.0
442337,34,2013-04-20 15:00:00,"The Hawthorns, West Bromwich",25671,Home,West Brom,Newcastle,1,1,D,0,1,0,0,1.0,11.0,4.0,6.0,1.0,3.0,1.0,3.0,1.0,1.0,9.0,4.0,17.0,72.0,363.0,276.0,57.2,,14.0,12.0,3.0,22.0,10.0,,2.0,,2.0,20.0,191.0,,1.0,,,52.0,64.0,20.0,25.0,15.0,15.0,1.0,9.0,10.0,0.0,0.0,,,6.0
442346,35,2013-04-27 15:00:00,"St. Mary's Stadium, Southampton",31946,Away,West Brom,Southampton,3,0,W,1,0,1,2,3.0,10.0,8.0,1.0,1.0,5.0,3.0,5.0,,2.0,7.0,6.0,16.0,54.0,272.0,177.0,38.3,,16.0,11.0,3.0,31.0,14.0,2.0,,,10.0,11.0,170.0,,,1.0,,46.0,51.0,14.0,16.0,6.0,6.0,,11.0,9.0,0.0,0.0,,,4.0
442357,36,2013-05-04 15:00:00,"The Hawthorns, West Bromwich",25756,Home,West Brom,Wigan,2,3,L,1,1,0,0,2.0,18.0,8.0,5.0,5.0,2.0,1.0,1.0,,2.0,14.0,10.0,27.0,60.0,393.0,305.0,47.9,,20.0,16.0,8.0,21.0,11.0,3.0,,,12.0,12.0,152.0,,3.0,,,40.0,43.0,9.0,6.0,7.0,7.0,2.0,9.0,7.0,0.0,0.0,,,
442323,36,2013-05-07 19:45:00,"Etihad Stadium, Manchester",46158,Away,West Brom,Man City,0,1,L,0,1,0,0,,20.0,7.0,8.0,5.0,,,,1.0,,14.0,9.0,29.0,72.0,378.0,298.0,46.4,,12.0,10.0,9.0,26.0,11.0,9.0,1.0,,5.0,9.0,160.0,,1.0,,,46.0,49.0,17.0,20.0,8.0,8.0,3.0,10.0,10.0,0.0,0.0,,,1.0
442364,37,2013-05-12 15:00:00,"Carrow Road, Norwich",26837,Away,West Brom,Norwich,0,4,L,0,1,0,0,,8.0,4.0,2.0,2.0,,,,,,6.0,5.0,18.0,62.0,451.0,368.0,51.9,,17.0,12.0,5.0,36.0,16.0,1.0,,1.0,3.0,11.0,156.0,,4.0,,1.0,54.0,40.0,15.0,14.0,2.0,2.0,,7.0,11.0,0.0,0.0,,,2.0
442376,38,2013-05-19 16:00:00,"The Hawthorns, West Bromwich",26438,Home,West Brom,Man Utd,5,5,D,1,3,0,0,5.0,19.0,6.0,7.0,6.0,7.0,3.0,4.0,,5.0,16.0,10.0,37.0,49.0,321.0,254.0,35.4,38.0,19.0,16.0,5.0,15.0,7.0,5.0,,,6.0,9.0,118.0,2.0,5.0,,1.0,43.0,40.0,12.0,7.0,3.0,3.0,1.0,12.0,7.0,0.0,0.0,,,4.0
