matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442099,11,2012-11-10 15:00:00,"Emirates Stadium, London",60093,Away,Fulham,Arsenal,3,3,D,2,2,0,0,3.0,11.0,5.0,4.0,2.0,1.0,2.0,,,2.0,8.0,5.0,22.0,42.0,447.0,378.0,43.6,17.0,14.0,12.0,18.0,37.0,20.0,2.0,1.0,,10.0,16.0,118.0,3.0,3.0,,,44.0,59.0,15.0,16.0,6.0,6.0,,12.0,11.0,0.0,0.0,1.0,1.0,5.0
442110,12,2012-11-18 16:00:00,"Craven Cottage, London",25646,Home,Fulham,Sunderland,1,3,L,0,0,1,0,1.0,20.0,7.0,6.0,7.0,3.0,1.0,2.0,1.0,1.0,16.0,11.0,33.0,59.0,480.0,392.0,49.3,,15.0,12.0,24.0,32.0,14.0,2.0,1.0,,6.0,4.0,146.0,,3.0,,,57.0,47.0,22.0,20.0,4.0,4.0,2.0,10.0,13.0,0.0,0.0,,,4.0
442124,13,2012-11-24 15:00:00,"bet365 Stadium, Stoke",26921,Away,Fulham,Stoke,0,1,L,0,1,0,0,,9.0,2.0,4.0,3.0,1.0,,1.0,,,9.0,5.0,13.0,63.0,489.0,398.0,59.7,,17.0,14.0,18.0,47.0,21.0,3.0,,,6.0,11.0,179.0,,1.0,,,54.0,61.0,15.0,25.0,2.0,2.0,1.0,11.0,16.0,0.0,0.0,,,2.0
442137,14,2012-11-28 19:45:00,"Stamford Bridge, London",41707,Away,Fulham,Chelsea,0,0,D,0,0,0,0,,9.0,4.0,2.0,3.0,1.0,,1.0,,,7.0,5.0,5.0,43.0,405.0,328.0,40.3,,26.0,24.0,29.0,55.0,34.0,11.0,1.0,,2.0,7.0,135.0,,,1.0,,56.0,42.0,13.0,15.0,2.0,2.0,,12.0,10.0,0.0,0.0,,,2.0
442140,15,2012-12-01 15:00:00,"Craven Cottage, London",25426,Home,Fulham,Spurs,0,3,L,0,0,0,0,,8.0,2.0,6.0,,1.0,,1.0,,,6.0,2.0,15.0,85.0,459.0,373.0,45.8,,20.0,13.0,16.0,14.0,8.0,,,1.0,5.0,14.0,153.0,,3.0,,,57.0,51.0,24.0,15.0,2.0,2.0,,10.0,9.0,0.0,0.0,,,2.0
442152,16,2012-12-10 20:00:00,"Craven Cottage, London",25270,Home,Fulham,Newcastle,2,1,W,1,0,0,0,2.0,16.0,7.0,9.0,,2.0,1.0,2.0,1.0,2.0,14.0,5.0,16.0,62.0,401.0,298.0,45.3,,25.0,18.0,18.0,43.0,19.0,7.0,,,10.0,8.0,187.0,,1.0,,,63.0,66.0,23.0,24.0,5.0,5.0,1.0,14.0,11.0,0.0,0.0,,,
442164,17,2012-12-15 15:00:00,"MATRADE Loftus Road, London",18233,Away,Fulham,QPR,1,2,L,0,0,0,0,1.0,5.0,2.0,2.0,1.0,,,,,1.0,3.0,2.0,18.0,62.0,486.0,391.0,55.1,,9.0,3.0,15.0,23.0,11.0,3.0,1.0,,8.0,14.0,166.0,,2.0,,,37.0,57.0,17.0,18.0,3.0,3.0,1.0,15.0,10.0,0.0,0.0,,,2.0
442170,18,2012-12-22 17:30:00,"Anfield, Liverpool",44570,Away,Fulham,Liverpool,0,4,L,0,2,0,0,,8.0,4.0,2.0,2.0,1.0,,1.0,1.0,,7.0,5.0,9.0,41.0,431.0,360.0,44.4,,19.0,15.0,17.0,21.0,12.0,5.0,,1.0,8.0,17.0,131.0,,4.0,,,45.0,52.0,5.0,14.0,2.0,2.0,,6.0,13.0,0.0,0.0,,,
442182,19,2012-12-26 15:00:00,"Craven Cottage, London",25700,Home,Fulham,Southampton,1,1,D,1,0,0,0,1.0,9.0,1.0,8.0,,,1.0,,,,5.0,,17.0,90.0,430.0,307.0,50.6,,19.0,15.0,21.0,34.0,18.0,1.0,1.0,,8.0,9.0,190.0,,1.0,,,45.0,63.0,11.0,25.0,3.0,3.0,2.0,14.0,12.0,0.0,0.0,,,2.0
442192,20,2012-12-29 15:00:00,"Craven Cottage, London",25700,Home,Fulham,Swansea,1,2,L,0,1,0,0,1.0,23.0,6.0,10.0,7.0,,1.0,,2.0,,16.0,8.0,36.0,78.0,500.0,418.0,59.4,,13.0,11.0,21.0,16.0,7.0,2.0,,2.0,5.0,8.0,154.0,,2.0,,,44.0,50.0,11.0,13.0,9.0,9.0,1.0,14.0,12.0,0.0,0.0,,,1.0
442206,21,2013-01-01 12:45:00,"The Hawthorns, West Bromwich",25436,Away,Fulham,West Brom,2,1,W,1,0,0,0,2.0,10.0,3.0,5.0,2.0,1.0,1.0,,,2.0,9.0,5.0,8.0,55.0,504.0,420.0,55.3,,26.0,20.0,25.0,40.0,20.0,6.0,,,10.0,10.0,157.0,,1.0,,,61.0,50.0,13.0,15.0,5.0,5.0,,9.0,14.0,0.0,0.0,,,2.0
442212,22,2013-01-12 15:00:00,"Craven Cottage, London",25442,Home,Fulham,Wigan,1,1,D,1,0,0,0,1.0,12.0,2.0,7.0,3.0,,,,,1.0,7.0,4.0,18.0,55.0,443.0,364.0,49.2,,13.0,12.0,25.0,26.0,11.0,2.0,,,8.0,17.0,160.0,,1.0,,,47.0,48.0,9.0,8.0,6.0,6.0,1.0,9.0,15.0,0.0,0.0,,,2.0
442221,23,2013-01-19 15:00:00,"Etihad Stadium, Manchester",47286,Away,Fulham,Man City,0,2,L,0,1,0,0,,2.0,,2.0,,,,,1.0,,1.0,,16.0,51.0,549.0,474.0,54.5,,19.0,16.0,23.0,14.0,8.0,3.0,,,7.0,17.0,142.0,,2.0,,,52.0,46.0,12.0,6.0,2.0,2.0,,6.0,12.0,0.0,0.0,,,1.0
442238,24,2013-01-30 20:00:00,"Craven Cottage, London",24791,Home,Fulham,West Ham,3,1,W,1,0,0,0,3.0,18.0,5.0,8.0,5.0,3.0,2.0,2.0,1.0,2.0,13.0,7.0,12.0,64.0,313.0,227.0,44.0,,37.0,34.0,23.0,73.0,46.0,1.0,1.0,,10.0,18.0,179.0,,1.0,,,80.0,64.0,24.0,24.0,2.0,2.0,1.0,8.0,10.0,0.0,0.0,,,2.0
442241,25,2013-02-02 17:30:00,"Craven Cottage, London",25670,Home,Fulham,Man Utd,0,1,L,0,0,0,0,,16.0,6.0,6.0,4.0,,,,2.0,,12.0,8.0,23.0,72.0,360.0,269.0,44.8,,21.0,18.0,20.0,35.0,20.0,4.0,1.0,1.0,3.0,12.0,159.0,,1.0,,,53.0,50.0,12.0,19.0,5.0,5.0,1.0,10.0,15.0,0.0,0.0,,,2.0
442253,26,2013-02-09 15:00:00,"Carrow Road, Norwich",26816,Away,Fulham,Norwich,0,0,D,0,0,0,0,,7.0,1.0,2.0,4.0,,,,,,4.0,3.0,14.0,75.0,541.0,442.0,56.9,,24.0,14.0,15.0,33.0,16.0,4.0,,,9.0,11.0,163.0,,,1.0,,68.0,50.0,28.0,11.0,4.0,4.0,,16.0,10.0,0.0,0.0,,,
442260,27,2013-02-23 12:45:00,"Craven Cottage, London",25458,Home,Fulham,Stoke,1,0,W,1,0,0,0,1.0,20.0,4.0,11.0,5.0,1.0,,1.0,,,15.0,4.0,19.0,64.0,513.0,428.0,60.7,,13.0,9.0,20.0,41.0,21.0,2.0,1.0,,7.0,12.0,165.0,,,1.0,,56.0,54.0,24.0,22.0,9.0,9.0,,7.0,9.0,0.0,0.0,,,1.0
442275,28,2013-03-02 15:00:00,"Stadium of Light, Sunderland",39312,Away,Fulham,Sunderland,2,2,D,2,1,0,0,2.0,10.0,5.0,3.0,2.0,1.0,2.0,1.0,,,7.0,5.0,10.0,47.0,439.0,362.0,50.5,,19.0,15.0,17.0,45.0,17.0,5.0,,,8.0,13.0,159.0,,2.0,,,56.0,58.0,21.0,15.0,3.0,3.0,,14.0,9.0,0.0,0.0,1.0,1.0,1.0
442280,29,2013-04-17 20:00:00,"Craven Cottage, London",25002,Home,Fulham,Chelsea,0,3,L,0,2,0,0,,11.0,2.0,4.0,5.0,1.0,,1.0,,,9.0,5.0,18.0,64.0,469.0,393.0,52.8,,23.0,19.0,24.0,17.0,11.0,4.0,,,14.0,15.0,146.0,,3.0,,,47.0,61.0,5.0,11.0,6.0,6.0,,14.0,13.0,0.0,0.0,,,3.0
442297,30,2013-03-17 15:00:00,"White Hart Lane, London",36004,Away,Fulham,Spurs,1,0,W,0,0,0,0,1.0,7.0,2.0,5.0,,2.0,1.0,1.0,,1.0,5.0,2.0,10.0,55.0,344.0,257.0,40.5,,20.0,14.0,27.0,40.0,23.0,2.0,,,6.0,8.0,157.0,,,1.0,,55.0,31.0,18.0,7.0,5.0,5.0,,8.0,10.0,0.0,0.0,,,4.0
442302,31,2013-04-01 20:00:00,"Craven Cottage, London",25117,Home,Fulham,QPR,3,2,W,3,1,1,0,3.0,9.0,3.0,4.0,2.0,,1.0,,,,6.0,3.0,12.0,52.0,404.0,330.0,48.3,,17.0,13.0,12.0,41.0,21.0,7.0,,1.0,15.0,11.0,152.0,,2.0,,,51.0,52.0,20.0,9.0,3.0,3.0,1.0,12.0,7.0,0.0,0.0,1.0,1.0,6.0
442312,32,2013-04-07 15:00:00,"St. James' Park, Newcastle",51847,Away,Fulham,Newcastle,0,1,L,0,0,0,0,,8.0,2.0,4.0,2.0,3.0,,3.0,,,4.0,3.0,12.0,46.0,432.0,353.0,50.4,,20.0,14.0,11.0,46.0,22.0,7.0,,,12.0,16.0,149.0,,1.0,,,55.0,58.0,19.0,15.0,3.0,3.0,1.0,11.0,13.0,0.0,0.0,,,
442320,33,2013-04-13 15:00:00,"Villa Park, Birmingham",37011,Away,Fulham,Aston Villa,1,1,D,0,0,0,0,1.0,10.0,,7.0,3.0,2.0,,2.0,1.0,,8.0,2.0,19.0,50.0,475.0,394.0,51.3,,15.0,12.0,20.0,40.0,26.0,5.0,,1.0,9.0,12.0,145.0,,1.0,,,43.0,55.0,17.0,12.0,5.0,5.0,,15.0,5.0,0.0,0.0,,,2.0
442329,34,2013-04-20 15:00:00,"Craven Cottage, London",25700,Home,Fulham,Arsenal,0,1,L,0,1,1,1,,7.0,3.0,2.0,2.0,,,,,,1.0,1.0,23.0,40.0,294.0,226.0,28.8,10.0,17.0,16.0,35.0,19.0,8.0,4.0,,,12.0,8.0,123.0,2.0,1.0,,,42.0,50.0,7.0,12.0,7.0,7.0,,12.0,8.0,0.0,0.0,,,8.0
442342,35,2013-04-27 15:00:00,"Goodison Park, Liverpool",34563,Away,Fulham,Everton,0,1,L,0,1,0,0,,6.0,,3.0,3.0,,,,,,3.0,1.0,14.0,41.0,364.0,291.0,46.1,,14.0,13.0,22.0,34.0,21.0,6.0,,,7.0,15.0,138.0,,1.0,,,35.0,54.0,4.0,8.0,2.0,2.0,,17.0,12.0,0.0,0.0,,,4.0
442349,36,2013-05-04 15:00:00,"Craven Cottage, London",24087,Home,Fulham,Reading,2,4,L,0,1,0,0,2.0,22.0,10.0,7.0,5.0,4.0,1.0,3.0,2.0,2.0,17.0,13.0,26.0,69.0,409.0,330.0,49.0,,18.0,11.0,14.0,25.0,13.0,5.0,,,6.0,5.0,148.0,,4.0,,,44.0,42.0,17.0,8.0,3.0,3.0,2.0,16.0,6.0,0.0,0.0,,,2.0
442362,37,2013-05-12 15:00:00,"Craven Cottage, London",25640,Home,Fulham,Liverpool,1,3,L,1,1,0,0,1.0,10.0,5.0,2.0,3.0,1.0,1.0,,,1.0,7.0,6.0,15.0,51.0,513.0,451.0,48.4,,14.0,11.0,16.0,26.0,13.0,6.0,1.0,,14.0,14.0,129.0,,3.0,,,41.0,42.0,5.0,4.0,7.0,7.0,,1.0,11.0,0.0,0.0,,,3.0
442374,38,2013-05-19 16:00:00,"Swansea.com Stadium, Swansea",20365,Away,Fulham,Swansea,3,0,W,1,0,0,0,3.0,9.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,6.0,4.0,7.0,36.0,367.0,298.0,35.6,,18.0,15.0,12.0,44.0,20.0,6.0,1.0,,3.0,14.0,139.0,,,1.0,,50.0,39.0,11.0,5.0,,,1.0,10.0,12.0,0.0,0.0,,,1.0
