matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
803305,15,2015-12-05 15:00:00,"Swansea.com Stadium, Swansea",20836,Home,Swansea,Leicester,0,3,L,0,2,0,0,,10.0,2.0,8.0,,,,1.0,2.0,,9.0,1.0,33.0,64.0,543.0,447.0,59.0,20.0,15.0,28.0,31.0,27.0,24.0,6.0,3.0,,6.0,15.0,163.0,2.0,3.0,,,69.0,37.0,19.0,9.0,3.0,3.0,1.0,3.0,19.0,0.0,0.0,,,2.0
803319,16,2015-12-12 15:00:00,"Etihad Stadium, Manchester",53052,Away,Swansea,Man City,1,2,L,0,1,0,0,1.0,13.0,7.0,3.0,3.0,1.0,,2.0,,1.0,10.0,7.0,19.0,45.0,492.0,431.0,47.0,16.0,13.0,9.0,16.0,12.0,18.0,3.0,,,8.0,14.0,113.0,3.0,2.0,,,49.0,41.0,13.0,5.0,5.0,5.0,2.0,15.0,13.0,0.0,0.0,,,6.0
803331,17,2015-12-20 16:00:00,"Swansea.com Stadium, Swansea",20661,Home,Swansea,West Ham,0,0,D,0,0,0,0,,22.0,2.0,9.0,11.0,,,,,,14.0,8.0,38.0,71.0,678.0,572.0,72.7,18.0,10.0,14.0,21.0,17.0,12.0,3.0,3.0,,4.0,8.0,164.0,2.0,,1.0,,51.0,36.0,16.0,13.0,8.0,8.0,1.0,6.0,9.0,0.0,0.0,,,4.0
803340,18,2015-12-26 15:00:00,"Swansea.com Stadium, Swansea",20789,Home,Swansea,West Brom,1,0,W,1,0,0,0,1.0,7.0,2.0,3.0,2.0,,1.0,,1.0,,6.0,3.0,17.0,55.0,513.0,403.0,55.5,15.0,12.0,16.0,28.0,21.0,17.0,3.0,1.0,,5.0,13.0,156.0,3.0,,1.0,,43.0,40.0,7.0,11.0,,,1.0,10.0,13.0,0.0,0.0,,,1.0
803350,19,2015-12-28 15:00:00,"Selhurst Park, London",23714,Away,Swansea,Crystal Palace,0,0,D,0,0,0,0,,5.0,3.0,,2.0,,,,,,2.0,2.0,14.0,60.0,373.0,279.0,46.4,11.0,5.0,17.0,39.0,26.0,16.0,2.0,,,8.0,8.0,149.0,2.0,,1.0,,39.0,53.0,14.0,18.0,4.0,4.0,,16.0,11.0,0.0,0.0,,,1.0
803360,20,2016-01-02 15:00:00,"Old Trafford, Manchester",75415,Away,Swansea,Man Utd,1,2,L,0,0,0,0,1.0,9.0,4.0,3.0,2.0,1.0,,1.0,1.0,1.0,7.0,4.0,21.0,51.0,430.0,336.0,45.3,16.0,13.0,16.0,26.0,19.0,14.0,8.0,,,15.0,15.0,149.0,4.0,2.0,,,43.0,55.0,8.0,13.0,2.0,2.0,,10.0,13.0,0.0,0.0,,,1.0
803364,21,2016-01-13 19:45:00,"Swansea.com Stadium, Swansea",20140,Home,Swansea,Sunderland,2,4,L,2,1,1,0,2.0,10.0,5.0,3.0,2.0,,1.0,,,1.0,9.0,6.0,23.0,54.0,451.0,367.0,51.2,11.0,8.0,15.0,10.0,7.0,11.0,,,1.0,6.0,18.0,142.0,1.0,4.0,,1.0,41.0,42.0,8.0,7.0,8.0,8.0,,9.0,12.0,0.0,0.0,1.0,1.0,2.0
803379,22,2016-01-18 20:00:00,"Swansea.com Stadium, Swansea",20430,Home,Swansea,Watford,1,0,W,1,0,0,0,1.0,10.0,2.0,4.0,4.0,,,,1.0,1.0,7.0,4.0,33.0,66.0,501.0,400.0,56.7,17.0,13.0,18.0,57.0,45.0,23.0,3.0,2.0,,6.0,19.0,189.0,2.0,,1.0,,53.0,66.0,13.0,23.0,6.0,6.0,,8.0,10.0,0.0,0.0,,,5.0
803390,23,2016-01-24 13:30:00,"Goodison Park, Liverpool",36908,Away,Swansea,Everton,2,1,W,2,1,0,0,2.0,7.0,5.0,1.0,1.0,,1.0,,,1.0,5.0,4.0,15.0,61.0,422.0,326.0,40.3,15.0,11.0,25.0,37.0,29.0,25.0,7.0,1.0,,11.0,10.0,147.0,2.0,1.0,,1.0,33.0,60.0,8.0,21.0,1.0,1.0,1.0,12.0,5.0,0.0,0.0,1.0,1.0,
803399,24,2016-02-02 20:00:00,"The Hawthorns, West Bromwich",22062,Away,Swansea,West Brom,1,1,D,0,0,0,0,1.0,18.0,4.0,8.0,6.0,1.0,,1.0,1.0,,12.0,7.0,22.0,52.0,481.0,381.0,54.7,10.0,8.0,26.0,45.0,37.0,14.0,4.0,,,10.0,10.0,151.0,5.0,1.0,,,45.0,65.0,23.0,28.0,7.0,7.0,,13.0,8.0,0.0,0.0,,,
803403,25,2016-02-06 15:00:00,"Swansea.com Stadium, Swansea",20492,Home,Swansea,Crystal Palace,1,1,D,1,0,0,0,1.0,18.0,3.0,8.0,7.0,,,,,,10.0,5.0,47.0,60.0,465.0,373.0,58.5,26.0,16.0,16.0,35.0,31.0,17.0,3.0,,,10.0,18.0,170.0,1.0,1.0,,,65.0,69.0,22.0,27.0,9.0,9.0,,11.0,13.0,0.0,0.0,,,1.0
803416,26,2016-02-13 15:00:00,"Swansea.com Stadium, Swansea",20890,Home,Swansea,Southampton,0,1,L,0,0,0,0,,13.0,2.0,8.0,3.0,1.0,,1.0,,,9.0,4.0,41.0,70.0,466.0,368.0,54.4,11.0,8.0,21.0,27.0,24.0,19.0,5.0,,,2.0,7.0,156.0,4.0,1.0,,,41.0,48.0,15.0,26.0,5.0,5.0,1.0,10.0,12.0,0.0,0.0,,,
803431,27,2016-02-28 14:05:00,"White Hart Lane, London",35922,Away,Swansea,Spurs,1,2,L,1,0,0,0,1.0,10.0,4.0,2.0,4.0,2.0,1.0,1.0,,1.0,7.0,7.0,21.0,54.0,335.0,218.0,42.8,18.0,12.0,19.0,47.0,38.0,10.0,6.0,1.0,,5.0,10.0,157.0,13.0,2.0,,,46.0,51.0,15.0,22.0,7.0,7.0,1.0,14.0,11.0,0.0,0.0,,,3.0
803437,28,2016-03-02 19:45:00,"Emirates Stadium, London",59905,Away,Swansea,Arsenal,2,1,W,1,1,0,0,2.0,11.0,2.0,5.0,4.0,2.0,2.0,1.0,,1.0,9.0,5.0,12.0,56.0,369.0,292.0,37.4,19.0,15.0,9.0,33.0,27.0,21.0,6.0,,,13.0,17.0,143.0,3.0,1.0,,,40.0,58.0,4.0,6.0,3.0,3.0,1.0,11.0,8.0,0.0,0.0,,,3.0
803448,29,2016-03-05 15:00:00,"Swansea.com Stadium, Swansea",20929,Home,Swansea,Norwich,1,0,W,0,0,0,0,1.0,10.0,3.0,5.0,2.0,,,,,1.0,8.0,4.0,29.0,68.0,428.0,310.0,55.8,20.0,19.0,20.0,37.0,32.0,17.0,2.0,1.0,,9.0,13.0,182.0,3.0,,1.0,,54.0,63.0,12.0,27.0,5.0,5.0,1.0,14.0,15.0,0.0,0.0,,,3.0
803458,30,2016-03-12 15:00:00,"Vitality Stadium, Bournemouth",11179,Away,Swansea,Bournemouth,2,3,L,1,1,0,0,2.0,13.0,4.0,7.0,2.0,1.0,,1.0,,1.0,9.0,4.0,23.0,61.0,463.0,363.0,56.0,29.0,24.0,20.0,24.0,20.0,23.0,2.0,,1.0,9.0,8.0,158.0,1.0,3.0,,,65.0,54.0,12.0,16.0,3.0,3.0,2.0,11.0,12.0,0.0,0.0,,,1.0
803463,31,2016-03-19 17:30:00,"Swansea.com Stadium, Swansea",20454,Home,Swansea,Aston Villa,1,0,W,0,0,0,0,1.0,10.0,1.0,6.0,3.0,,,,,1.0,7.0,4.0,22.0,62.0,466.0,389.0,53.8,19.0,10.0,25.0,49.0,42.0,15.0,6.0,1.0,,14.0,23.0,155.0,2.0,,1.0,,53.0,71.0,18.0,22.0,4.0,4.0,3.0,9.0,10.0,0.0,0.0,,,3.0
803478,32,2016-04-02 15:00:00,"bet365 Stadium, Stoke",27649,Away,Swansea,Stoke,2,2,D,0,1,0,0,2.0,12.0,3.0,5.0,4.0,,,,,2.0,10.0,7.0,31.0,56.0,490.0,415.0,52.8,12.0,9.0,16.0,23.0,18.0,17.0,2.0,,,7.0,11.0,137.0,3.0,2.0,,,33.0,50.0,7.0,11.0,5.0,5.0,,16.0,6.0,0.0,0.0,,,1.0
803484,33,2016-04-09 15:00:00,"Swansea.com Stadium, Swansea",20966,Home,Swansea,Chelsea,1,0,W,1,0,0,0,1.0,12.0,6.0,3.0,3.0,3.0,,3.0,,,7.0,5.0,28.0,58.0,403.0,308.0,39.3,26.0,21.0,34.0,32.0,27.0,19.0,3.0,,,13.0,9.0,156.0,2.0,,1.0,,58.0,54.0,12.0,11.0,1.0,1.0,1.0,15.0,11.0,0.0,0.0,,,1.0
803498,34,2016-04-16 15:00:00,"St. James' Park, Newcastle",48949,Away,Swansea,Newcastle,0,3,L,0,1,0,0,,11.0,1.0,7.0,3.0,1.0,,1.0,,,9.0,4.0,28.0,66.0,561.0,444.0,65.5,20.0,17.0,15.0,16.0,8.0,26.0,,,,7.0,16.0,178.0,4.0,3.0,,,56.0,49.0,16.0,12.0,7.0,7.0,1.0,9.0,13.0,0.0,0.0,,,
803509,35,2016-04-24 16:15:00,"King Power Stadium, Leicester",31962,Away,Swansea,Leicester,0,4,L,0,2,0,0,,9.0,1.0,4.0,4.0,1.0,,1.0,,,7.0,4.0,26.0,64.0,623.0,520.0,61.7,28.0,23.0,23.0,19.0,12.0,22.0,3.0,,1.0,23.0,25.0,179.0,5.0,4.0,,,64.0,80.0,13.0,17.0,6.0,6.0,1.0,10.0,15.0,0.0,0.0,,,1.0
803516,36,2016-05-01 12:00:00,"Swansea.com Stadium, Swansea",20972,Home,Swansea,Liverpool,3,1,W,2,0,0,1,3.0,18.0,9.0,4.0,5.0,3.0,1.0,2.0,,1.0,12.0,9.0,24.0,57.0,480.0,406.0,47.6,20.0,17.0,19.0,12.0,10.0,13.0,5.0,,,16.0,15.0,129.0,2.0,1.0,,,44.0,56.0,7.0,8.0,4.0,4.0,2.0,12.0,12.0,0.0,0.0,,,1.0
803529,37,2016-05-07 15:00:00,"Boleyn Ground, London",34907,Away,Swansea,West Ham,4,1,W,2,0,0,0,4.0,13.0,6.0,3.0,4.0,3.0,3.0,,,4.0,11.0,8.0,28.0,54.0,408.0,328.0,48.1,16.0,12.0,12.0,31.0,26.0,15.0,10.0,,,8.0,5.0,126.0,7.0,1.0,,1.0,39.0,40.0,4.0,15.0,3.0,3.0,,8.0,10.0,0.0,0.0,,,2.0
803537,38,2016-05-15 15:00:00,"Swansea.com Stadium, Swansea",20934,Home,Swansea,Man City,1,1,D,1,1,0,0,1.0,4.0,1.0,2.0,1.0,,,,,,2.0,,16.0,60.0,494.0,387.0,50.0,13.0,9.0,23.0,27.0,22.0,24.0,3.0,1.0,,10.0,9.0,151.0,4.0,1.0,,,55.0,39.0,18.0,8.0,4.0,4.0,,4.0,19.0,0.0,0.0,,,2.0
