matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
919032,14,2017-11-29 20:00:00,"bet365 Stadium, Stoke",29423,Away,Liverpool,Stoke,3,0,W,1,0,0,0,3.0,14.0,7.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,9.0,6.0,28.0,58.0,548.0,445.0,60.1,21.0,14.0,10.0,13.0,31.0,31.0,23.0,5.0,1.0,,11.0,10.0,150.0,1.0,,1.0,58.0,69.0,25.0,34.0,9.0,10.0,,10.0,8.0,0.0,0.0,,,2.0
919035,15,2017-12-02 15:00:00,"Amex Stadium, Falmer",30634,Away,Liverpool,Brighton,5,1,W,2,0,0,0,5.0,12.0,6.0,4.0,2.0,2.0,2.0,,,3.0,8.0,5.0,25.0,70.0,662.0,583.0,57.2,18.0,17.0,12.0,15.0,19.0,19.0,9.0,1.0,,,6.0,11.0,123.0,1.0,1.0,,46.0,46.0,13.0,16.0,2.0,2.0,1.0,7.0,8.0,0.0,0.0,,,2.0
919046,16,2017-12-10 14:15:00,"Anfield, Liverpool",53082,Home,Liverpool,Everton,1,1,D,1,0,0,0,1.0,23.0,3.0,12.0,8.0,3.0,,3.0,,1.0,19.0,9.0,69.0,94.0,736.0,644.0,79.4,49.0,13.0,11.0,7.0,8.0,8.0,23.0,,,,1.0,11.0,173.0,1.0,1.0,,55.0,43.0,14.0,14.0,12.0,12.0,1.0,8.0,10.0,0.0,0.0,,,1.0
919059,17,2017-12-13 20:00:00,"Anfield, Liverpool",53243,Home,Liverpool,West Brom,0,0,D,0,0,0,0,,14.0,5.0,3.0,6.0,1.0,,3.0,,,7.0,5.0,46.0,82.0,711.0,611.0,70.2,31.0,20.0,11.0,11.0,24.0,24.0,21.0,1.0,,,7.0,13.0,161.0,1.0,,1.0,59.0,64.0,17.0,17.0,5.0,5.0,,16.0,6.0,0.0,0.0,,,1.0
919063,18,2017-12-17 16:30:00,"Vitality Stadium, Bournemouth",10780,Away,Liverpool,Bournemouth,4,0,W,3,0,0,0,4.0,21.0,7.0,12.0,2.0,4.0,2.0,2.0,2.0,4.0,17.0,8.0,31.0,88.0,655.0,576.0,56.0,42.0,12.0,8.0,21.0,18.0,18.0,14.0,2.0,,,6.0,7.0,124.0,2.0,,1.0,30.0,34.0,8.0,9.0,3.0,3.0,,10.0,4.0,0.0,0.0,,,4.0
919073,19,2017-12-22 19:45:00,"Emirates Stadium, London",59409,Away,Liverpool,Arsenal,3,3,D,1,0,0,0,3.0,14.0,9.0,5.0,,2.0,1.0,4.0,,2.0,11.0,6.0,36.0,77.0,436.0,334.0,46.5,32.0,21.0,15.0,22.0,30.0,30.0,21.0,4.0,,1.0,8.0,17.0,166.0,1.0,3.0,,65.0,54.0,23.0,18.0,8.0,8.0,,11.0,8.0,0.0,0.0,,,1.0
919087,20,2017-12-26 17:30:00,"Anfield, Liverpool",52850,Home,Liverpool,Swansea,5,0,W,1,0,0,0,5.0,22.0,9.0,7.0,6.0,4.0,2.0,3.0,,3.0,14.0,8.0,33.0,65.0,601.0,530.0,55.0,42.0,20.0,13.0,11.0,7.0,7.0,17.0,1.0,,,9.0,10.0,118.0,4.0,,1.0,60.0,39.0,8.0,12.0,4.0,4.0,2.0,5.0,8.0,0.0,0.0,,,3.0
919097,21,2017-12-30 15:00:00,"Anfield, Liverpool",53226,Home,Liverpool,Leicester,2,1,W,0,1,0,0,2.0,18.0,6.0,7.0,5.0,5.0,2.0,3.0,,2.0,14.0,9.0,44.0,73.0,566.0,456.0,60.6,45.0,15.0,12.0,8.0,27.0,27.0,29.0,5.0,,1.0,10.0,14.0,173.0,,1.0,,45.0,50.0,17.0,17.0,7.0,7.0,,7.0,3.0,0.0,0.0,,,4.0
919105,22,2018-01-01 15:00:00,"Turf Moor, Burnley",21756,Away,Liverpool,Burnley,2,1,W,0,0,0,0,2.0,19.0,5.0,7.0,7.0,1.0,1.0,,,1.0,18.0,11.0,38.0,52.0,511.0,410.0,57.9,30.0,14.0,12.0,7.0,30.0,30.0,10.0,3.0,2.0,,6.0,9.0,162.0,3.0,1.0,,47.0,60.0,23.0,30.0,9.0,9.0,2.0,12.0,3.0,0.0,0.0,,,2.0
919117,23,2018-01-14 16:00:00,"Anfield, Liverpool",53285,Home,Liverpool,Man City,4,3,W,1,1,0,0,4.0,16.0,7.0,4.0,5.0,,,,2.0,3.0,12.0,9.0,27.0,48.0,367.0,277.0,35.7,18.0,33.0,22.0,19.0,18.0,18.0,16.0,4.0,,,20.0,18.0,148.0,1.0,3.0,,61.0,76.0,4.0,22.0,5.0,5.0,,10.0,6.0,0.0,0.0,,,3.0
919131,24,2018-01-22 20:00:00,"Liberty Stadium, Swansea",20886,Away,Liverpool,Swansea,0,1,L,0,1,0,0,,21.0,4.0,11.0,6.0,3.0,,4.0,1.0,,14.0,4.0,51.0,110.0,756.0,662.0,71.8,39.0,15.0,10.0,7.0,11.0,11.0,27.0,,,,6.0,12.0,146.0,1.0,1.0,,45.0,46.0,19.0,18.0,9.0,9.0,,9.0,5.0,0.0,0.0,,,1.0
919133,25,2018-01-30 20:00:00,"John Smith's Stadium, Huddersfield",24121,Away,Liverpool,Huddersfield,3,0,W,2,0,0,0,3.0,14.0,7.0,3.0,4.0,2.0,1.0,3.0,,1.0,11.0,9.0,39.0,94.0,913.0,809.0,74.7,22.0,13.0,8.0,9.0,17.0,17.0,25.0,2.0,,,5.0,8.0,154.0,1.0,,1.0,42.0,40.0,15.0,16.0,4.0,4.0,,8.0,8.0,0.0,0.0,1.0,1.0,2.0
919149,26,2018-02-04 16:30:00,"Anfield, Liverpool",53213,Home,Liverpool,Spurs,2,2,D,1,0,0,0,2.0,9.0,3.0,4.0,2.0,,2.0,,,,4.0,2.0,25.0,66.0,302.0,204.0,34.1,25.0,17.0,11.0,10.0,41.0,41.0,20.0,5.0,,,10.0,10.0,149.0,4.0,2.0,,52.0,57.0,14.0,16.0,3.0,3.0,3.0,15.0,8.0,0.0,0.0,,,2.0
919158,27,2018-02-11 16:30:00,"St. Mary's Stadium, Southampton",31915,Away,Liverpool,Southampton,2,0,W,2,0,0,0,2.0,16.0,4.0,8.0,4.0,3.0,2.0,2.0,,2.0,12.0,6.0,22.0,56.0,510.0,399.0,47.8,26.0,14.0,9.0,11.0,22.0,22.0,27.0,,,,15.0,12.0,160.0,4.0,,1.0,49.0,58.0,20.0,21.0,1.0,1.0,,8.0,5.0,0.0,0.0,,,
919169,28,2018-02-24 15:00:00,"Anfield, Liverpool",53256,Home,Liverpool,West Ham,4,1,W,1,0,0,0,4.0,21.0,12.0,7.0,2.0,7.0,2.0,5.0,2.0,4.0,19.0,12.0,48.0,80.0,712.0,609.0,68.3,35.0,27.0,21.0,8.0,19.0,19.0,14.0,1.0,,,9.0,12.0,156.0,3.0,1.0,,63.0,52.0,19.0,17.0,8.0,8.0,,7.0,7.0,0.0,0.0,,,1.0
919177,29,2018-03-03 17:30:00,"Anfield, Liverpool",53287,Home,Liverpool,Newcastle,2,0,W,1,0,0,0,2.0,14.0,3.0,3.0,8.0,2.0,2.0,,,2.0,11.0,8.0,33.0,101.0,772.0,658.0,70.9,27.0,26.0,18.0,12.0,12.0,12.0,11.0,3.0,,,23.0,9.0,158.0,2.0,,1.0,71.0,63.0,29.0,21.0,8.0,8.0,1.0,7.0,8.0,0.0,0.0,,,4.0
919188,30,2018-03-10 12:30:00,"Old Trafford, Manchester",74855,Away,Liverpool,Man Utd,1,2,L,0,2,0,0,1.0,14.0,2.0,5.0,7.0,1.0,,1.0,,,12.0,8.0,48.0,84.0,584.0,483.0,67.9,25.0,13.0,10.0,7.0,12.0,12.0,16.0,2.0,,,7.0,14.0,168.0,,2.0,,51.0,66.0,13.0,22.0,13.0,13.0,1.0,16.0,9.0,0.0,0.0,,,
919197,31,2018-03-17 17:30:00,"Anfield, Liverpool",53287,Home,Liverpool,Watford,5,0,W,2,0,0,0,5.0,13.0,10.0,1.0,2.0,2.0,3.0,,,4.0,9.0,8.0,34.0,65.0,581.0,476.0,58.0,39.0,18.0,13.0,8.0,13.0,13.0,24.0,1.0,,,8.0,23.0,172.0,1.0,,1.0,53.0,64.0,18.0,20.0,6.0,6.0,,5.0,4.0,0.0,0.0,,,6.0
919206,32,2018-03-31 12:30:00,"Selhurst Park, London",25807,Away,Liverpool,Crystal Palace,2,1,W,0,1,0,0,2.0,16.0,6.0,4.0,6.0,2.0,2.0,,,2.0,14.0,10.0,43.0,75.0,660.0,550.0,67.8,38.0,16.0,12.0,9.0,21.0,21.0,22.0,,1.0,,15.0,17.0,175.0,2.0,1.0,,49.0,63.0,17.0,17.0,6.0,6.0,,8.0,6.0,0.0,0.0,,,1.0
919217,33,2018-04-07 12:30:00,"Goodison Park, Liverpool",39220,Away,Liverpool,Everton,0,0,D,0,0,0,0,,10.0,3.0,4.0,3.0,,,1.0,,,6.0,3.0,32.0,77.0,588.0,472.0,61.9,27.0,12.0,8.0,5.0,19.0,19.0,19.0,1.0,,,4.0,12.0,177.0,1.0,,1.0,55.0,52.0,23.0,25.0,2.0,2.0,,7.0,12.0,0.0,0.0,,,1.0
919226,34,2018-04-14 17:30:00,"Anfield, Liverpool",52959,Home,Liverpool,Bournemouth,3,0,W,1,0,0,0,3.0,20.0,7.0,10.0,3.0,1.0,1.0,1.0,,2.0,17.0,9.0,49.0,67.0,619.0,535.0,61.8,37.0,26.0,18.0,10.0,25.0,25.0,17.0,3.0,,,5.0,6.0,138.0,1.0,,1.0,58.0,38.0,11.0,11.0,7.0,7.0,,9.0,8.0,0.0,0.0,,,4.0
919242,35,2018-04-21 12:30:00,"The Hawthorns, West Bromwich",24520,Away,Liverpool,West Brom,2,2,D,1,0,0,0,2.0,9.0,3.0,4.0,2.0,2.0,2.0,1.0,,2.0,7.0,4.0,38.0,57.0,585.0,494.0,61.6,16.0,12.0,7.0,7.0,33.0,33.0,19.0,1.0,1.0,,11.0,8.0,130.0,4.0,2.0,,49.0,47.0,13.0,17.0,4.0,4.0,,5.0,11.0,0.0,0.0,,,2.0
919246,36,2018-04-28 12:30:00,"Anfield, Liverpool",53255,Home,Liverpool,Stoke,0,0,D,0,0,0,0,,20.0,2.0,8.0,10.0,2.0,,2.0,,,15.0,10.0,56.0,97.0,632.0,525.0,71.9,40.0,6.0,2.0,6.0,11.0,11.0,24.0,1.0,,,3.0,11.0,185.0,1.0,,1.0,39.0,60.0,17.0,29.0,9.0,9.0,,7.0,13.0,0.0,0.0,,,2.0
919256,37,2018-05-06 16:30:00,"Stamford Bridge, London",41314,Away,Liverpool,Chelsea,0,1,L,0,1,0,0,,10.0,5.0,5.0,,,,,,,10.0,5.0,40.0,98.0,763.0,668.0,68.4,23.0,12.0,6.0,14.0,10.0,10.0,11.0,2.0,,,11.0,13.0,154.0,3.0,1.0,,48.0,54.0,18.0,20.0,1.0,1.0,,9.0,11.0,0.0,0.0,,,
919266,38,2018-05-13 15:00:00,"Anfield, Liverpool",50752,Home,Liverpool,Brighton,4,0,W,2,0,0,0,4.0,22.0,11.0,5.0,6.0,4.0,1.0,5.0,,2.0,17.0,12.0,46.0,92.0,737.0,658.0,72.3,46.0,10.0,7.0,9.0,7.0,7.0,12.0,1.0,,,6.0,11.0,132.0,1.0,,1.0,39.0,36.0,17.0,10.0,7.0,7.0,,3.0,4.0,0.0,0.0,,,1.0
