matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442101,11,2012-11-11 16:00:00,"Stamford Bridge, London",41627,Away,Liverpool,Chelsea,1,1,D,0,1,0,0,1.0,9.0,3.0,4.0,2.0,1.0,1.0,,,1.0,7.0,3.0,12.0,69.0,507.0,442.0,56.9,,31.0,27.0,11.0,15.0,10.0,2.0,3.0,,13.0,20.0,154.0,,1.0,,,63.0,67.0,7.0,6.0,7.0,7.0,1.0,13.0,12.0,0.0,0.0,,,7.0
442111,12,2012-11-17 15:00:00,"Anfield, Liverpool",44913,Home,Liverpool,Wigan,3,0,W,0,0,0,0,3.0,22.0,6.0,10.0,6.0,3.0,3.0,1.0,,2.0,16.0,10.0,21.0,59.0,418.0,353.0,48.9,,23.0,19.0,17.0,13.0,7.0,1.0,,,3.0,12.0,136.0,,,1.0,,54.0,44.0,8.0,12.0,10.0,10.0,,9.0,11.0,0.0,0.0,,,1.0
442126,13,2012-11-25 13:30:00,"Swansea.com Stadium, Swansea",20621,Away,Liverpool,Swansea,0,0,D,0,0,0,0,,21.0,9.0,7.0,5.0,2.0,,3.0,1.0,,13.0,9.0,14.0,71.0,533.0,455.0,50.5,,15.0,13.0,17.0,23.0,12.0,7.0,1.0,,7.0,14.0,154.0,,,1.0,,48.0,57.0,14.0,11.0,6.0,6.0,1.0,10.0,6.0,0.0,0.0,,,3.0
442135,14,2012-11-28 19:45:00,"White Hart Lane, London",36162,Away,Liverpool,Spurs,1,2,L,0,2,0,0,1.0,17.0,5.0,5.0,7.0,1.0,,3.0,,,5.0,4.0,22.0,86.0,556.0,469.0,65.0,,18.0,16.0,10.0,13.0,7.0,2.0,2.0,1.0,8.0,24.0,171.0,,2.0,,,52.0,74.0,14.0,11.0,12.0,12.0,,18.0,6.0,0.0,0.0,,,1.0
442141,15,2012-12-01 15:00:00,"Anfield, Liverpool",44525,Home,Liverpool,Southampton,1,0,W,1,0,0,0,1.0,23.0,8.0,11.0,4.0,3.0,,3.0,2.0,1.0,21.0,11.0,23.0,77.0,555.0,472.0,63.9,,19.0,15.0,10.0,20.0,12.0,2.0,2.0,,5.0,19.0,162.0,,,1.0,,48.0,53.0,15.0,4.0,10.0,10.0,1.0,14.0,8.0,0.0,0.0,,,3.0
442157,16,2012-12-09 16:00:00,"Boleyn Ground, London",35005,Away,Liverpool,West Ham,3,2,W,1,2,0,0,3.0,17.0,4.0,8.0,5.0,2.0,2.0,,,3.0,13.0,8.0,24.0,73.0,535.0,445.0,61.4,,22.0,16.0,8.0,39.0,19.0,2.0,2.0,,9.0,18.0,172.0,,2.0,,1.0,54.0,61.0,15.0,14.0,5.0,5.0,,12.0,11.0,0.0,0.0,,,1.0
442160,17,2012-12-15 15:00:00,"Anfield, Liverpool",44607,Home,Liverpool,Aston Villa,1,3,L,0,2,0,0,1.0,29.0,8.0,10.0,11.0,,,,,1.0,19.0,12.0,38.0,93.0,564.0,496.0,72.1,,11.0,9.0,9.0,13.0,9.0,,1.0,1.0,4.0,11.0,151.0,,3.0,,,35.0,49.0,10.0,16.0,7.0,7.0,3.0,5.0,9.0,0.0,0.0,,,3.0
442170,18,2012-12-22 17:30:00,"Anfield, Liverpool",44570,Home,Liverpool,Fulham,4,0,W,2,0,0,0,4.0,23.0,9.0,9.0,5.0,4.0,2.0,3.0,,4.0,21.0,13.0,28.0,59.0,553.0,483.0,55.6,,24.0,21.0,19.0,18.0,10.0,2.0,,,8.0,7.0,127.0,,,1.0,,52.0,45.0,14.0,5.0,8.0,8.0,1.0,13.0,6.0,0.0,0.0,,,2.0
442187,19,2012-12-26 19:45:00,"bet365 Stadium, Stoke",27490,Away,Liverpool,Stoke,1,3,L,1,2,0,0,1.0,17.0,4.0,6.0,7.0,2.0,,2.0,1.0,,14.0,9.0,20.0,64.0,496.0,419.0,62.4,,21.0,19.0,9.0,40.0,25.0,3.0,,,1.0,13.0,155.0,,3.0,,,66.0,56.0,26.0,24.0,8.0,8.0,,6.0,11.0,0.0,0.0,1.0,1.0,4.0
442195,20,2012-12-30 16:00:00,"MATRADE Loftus Road, London",18304,Away,Liverpool,QPR,3,0,W,3,0,0,0,3.0,19.0,7.0,7.0,5.0,4.0,2.0,4.0,,2.0,15.0,10.0,26.0,74.0,614.0,520.0,66.5,,26.0,20.0,14.0,13.0,7.0,1.0,,,4.0,17.0,154.0,,,1.0,,61.0,47.0,11.0,8.0,9.0,9.0,,9.0,9.0,0.0,0.0,,,
442200,21,2013-01-02 19:45:00,"Anfield, Liverpool",44228,Home,Liverpool,Sunderland,3,0,W,2,0,0,0,3.0,29.0,10.0,10.0,9.0,6.0,3.0,3.0,,3.0,22.0,14.0,20.0,88.0,620.0,539.0,66.2,,18.0,13.0,12.0,25.0,19.0,5.0,1.0,,1.0,8.0,143.0,,,1.0,,51.0,43.0,20.0,15.0,9.0,9.0,1.0,9.0,5.0,0.0,0.0,,,7.0
442213,22,2013-01-13 13:30:00,"Old Trafford, Manchester",75501,Away,Liverpool,Man Utd,1,2,L,0,1,0,0,1.0,13.0,3.0,7.0,3.0,1.0,1.0,1.0,,,11.0,5.0,17.0,52.0,487.0,414.0,54.0,,31.0,26.0,17.0,28.0,15.0,5.0,3.0,,8.0,11.0,142.0,,2.0,,,57.0,62.0,8.0,13.0,1.0,1.0,,16.0,14.0,0.0,0.0,,,1.0
442220,23,2013-01-19 15:00:00,"Anfield, Liverpool",44901,Home,Liverpool,Norwich,5,0,W,2,0,0,0,5.0,18.0,9.0,7.0,2.0,3.0,2.0,1.0,,3.0,16.0,9.0,17.0,81.0,694.0,627.0,67.7,,12.0,9.0,18.0,20.0,10.0,2.0,,,5.0,11.0,128.0,,,1.0,,40.0,45.0,12.0,9.0,9.0,9.0,,10.0,8.0,0.0,0.0,,,2.0
442229,24,2013-01-30 19:45:00,"Emirates Stadium, London",60089,Away,Liverpool,Arsenal,2,2,D,1,0,0,0,2.0,13.0,5.0,5.0,3.0,2.0,2.0,2.0,,1.0,10.0,6.0,18.0,40.0,384.0,308.0,38.2,22.0,28.0,19.0,22.0,40.0,20.0,5.0,,,6.0,12.0,129.0,4.0,2.0,,,57.0,57.0,14.0,17.0,6.0,6.0,,11.0,8.0,0.0,0.0,,,3.0
442242,25,2013-02-03 16:00:00,"Etihad Stadium, Manchester",47301,Away,Liverpool,Man City,2,2,D,1,1,0,0,2.0,22.0,5.0,9.0,8.0,,,,,1.0,19.0,10.0,25.0,69.0,511.0,422.0,54.3,,19.0,15.0,14.0,18.0,8.0,2.0,,1.0,4.0,13.0,160.0,,2.0,,,53.0,52.0,13.0,19.0,10.0,10.0,2.0,9.0,14.0,0.0,0.0,,,2.0
442251,26,2013-02-11 20:00:00,"Anfield, Liverpool",44752,Home,Liverpool,West Brom,0,2,L,0,0,0,0,,25.0,7.0,9.0,9.0,2.0,,3.0,,,16.0,11.0,18.0,65.0,529.0,432.0,58.5,,19.0,12.0,10.0,24.0,17.0,1.0,,,10.0,17.0,168.0,,2.0,,,49.0,55.0,13.0,12.0,13.0,13.0,2.0,10.0,9.0,0.0,0.0,1.0,,4.0
442261,27,2013-02-17 15:00:00,"Anfield, Liverpool",44832,Home,Liverpool,Swansea,5,0,W,1,0,0,0,5.0,35.0,10.0,16.0,9.0,4.0,3.0,4.0,1.0,3.0,23.0,14.0,21.0,65.0,555.0,480.0,54.3,,14.0,10.0,18.0,8.0,4.0,1.0,,,4.0,6.0,122.0,,,1.0,,45.0,33.0,10.0,6.0,10.0,10.0,1.0,7.0,8.0,0.0,0.0,2.0,2.0,1.0
442278,28,2013-03-02 17:30:00,"DW Stadium, Wigan",20804,Away,Liverpool,Wigan,4,0,W,3,0,0,0,4.0,8.0,6.0,1.0,1.0,2.0,2.0,,,3.0,7.0,6.0,14.0,56.0,480.0,391.0,47.9,,25.0,18.0,16.0,30.0,12.0,3.0,1.0,,7.0,13.0,166.0,,,1.0,,49.0,48.0,5.0,6.0,3.0,3.0,,15.0,12.0,0.0,0.0,,,4.0
442281,29,2013-03-10 16:00:00,"Anfield, Liverpool",44752,Home,Liverpool,Spurs,3,2,W,1,1,0,0,3.0,12.0,4.0,6.0,2.0,2.0,3.0,1.0,,1.0,8.0,3.0,15.0,60.0,397.0,298.0,46.5,,27.0,21.0,18.0,28.0,13.0,3.0,,,15.0,23.0,177.0,,2.0,,,52.0,71.0,13.0,14.0,1.0,1.0,,9.0,8.0,0.0,0.0,1.0,1.0,6.0
442293,30,2013-03-16 15:00:00,"St. Mary's Stadium, Southampton",32070,Away,Liverpool,Southampton,1,3,L,1,2,0,0,1.0,10.0,5.0,2.0,3.0,2.0,1.0,2.0,,,7.0,6.0,17.0,70.0,435.0,324.0,52.1,,21.0,18.0,16.0,36.0,20.0,2.0,,,10.0,11.0,189.0,,3.0,,,50.0,43.0,10.0,9.0,5.0,5.0,,10.0,11.0,0.0,0.0,,,6.0
442300,31,2013-03-31 13:30:00,"Villa Park, Birmingham",42037,Away,Liverpool,Aston Villa,2,1,W,0,1,0,0,2.0,23.0,7.0,5.0,11.0,2.0,2.0,2.0,1.0,1.0,17.0,13.0,18.0,76.0,538.0,443.0,53.5,,21.0,17.0,16.0,29.0,14.0,4.0,,,9.0,15.0,171.0,,1.0,,,54.0,57.0,13.0,12.0,8.0,8.0,,9.0,9.0,0.0,0.0,1.0,1.0,6.0
442310,32,2013-04-07 13:30:00,"Anfield, Liverpool",45007,Home,Liverpool,West Ham,0,0,D,0,0,0,0,,20.0,8.0,7.0,5.0,1.0,,2.0,1.0,,15.0,11.0,29.0,97.0,597.0,491.0,65.0,,18.0,16.0,15.0,18.0,10.0,5.0,1.0,,7.0,17.0,187.0,,,1.0,,42.0,57.0,9.0,13.0,12.0,12.0,,8.0,4.0,0.0,0.0,,,4.0
442325,33,2013-04-13 15:00:00,"Select Car Leasing Stadium, Reading",24139,Away,Liverpool,Reading,0,0,D,0,0,0,0,,28.0,11.0,12.0,5.0,3.0,,4.0,1.0,,21.0,12.0,25.0,76.0,503.0,390.0,60.1,,19.0,11.0,14.0,35.0,17.0,4.0,,,5.0,12.0,181.0,,,1.0,,57.0,43.0,21.0,14.0,9.0,9.0,,9.0,10.0,0.0,0.0,,,6.0
442330,34,2013-04-21 16:00:00,"Anfield, Liverpool",45009,Home,Liverpool,Chelsea,2,2,D,0,1,0,0,2.0,21.0,8.0,10.0,3.0,5.0,2.0,3.0,1.0,2.0,18.0,10.0,28.0,71.0,499.0,409.0,57.0,,18.0,18.0,13.0,24.0,14.0,3.0,,,5.0,9.0,159.0,,2.0,,,50.0,45.0,10.0,8.0,8.0,8.0,1.0,9.0,11.0,0.0,0.0,,,1.0
442344,35,2013-04-27 17:30:00,"St. James' Park, Newcastle",52351,Away,Liverpool,Newcastle,6,0,W,2,0,0,1,6.0,16.0,9.0,3.0,4.0,4.0,4.0,,1.0,5.0,13.0,10.0,26.0,55.0,504.0,414.0,46.8,28.0,31.0,22.0,17.0,24.0,15.0,5.0,,,15.0,13.0,147.0,2.0,,1.0,,60.0,56.0,7.0,14.0,7.0,7.0,,6.0,14.0,0.0,0.0,,,5.0
442350,36,2013-05-05 13:30:00,"Anfield, Liverpool",44991,Home,Liverpool,Everton,0,0,D,0,0,0,0,,15.0,3.0,8.0,4.0,1.0,,1.0,,,10.0,5.0,18.0,70.0,451.0,355.0,54.8,,23.0,17.0,12.0,19.0,13.0,2.0,,,7.0,27.0,175.0,,,1.0,,56.0,68.0,14.0,18.0,3.0,3.0,2.0,10.0,10.0,0.0,0.0,,,3.0
442362,37,2013-05-12 15:00:00,"Craven Cottage, London",25640,Away,Liverpool,Fulham,3,1,W,1,1,0,0,3.0,20.0,7.0,7.0,6.0,3.0,2.0,2.0,1.0,2.0,14.0,8.0,12.0,65.0,544.0,477.0,51.6,,23.0,19.0,10.0,24.0,9.0,3.0,1.0,,11.0,10.0,124.0,,1.0,,,42.0,41.0,4.0,5.0,8.0,8.0,,11.0,1.0,0.0,0.0,,,2.0
442370,38,2013-05-19 16:00:00,"Anfield, Liverpool",44792,Home,Liverpool,QPR,1,0,W,1,0,0,0,1.0,28.0,8.0,7.0,13.0,,,,1.0,1.0,22.0,15.0,26.0,78.0,607.0,536.0,66.4,,14.0,14.0,11.0,10.0,6.0,4.0,,,5.0,14.0,149.0,,,1.0,,36.0,39.0,3.0,4.0,14.0,14.0,1.0,7.0,3.0,0.0,0.0,,,2.0
