matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
803266,11,2015-10-31 12:45:00,"Stamford Bridge, London",41577,Away,Liverpool,Chelsea,3,1,W,1,1,0,0,3.0,16.0,7.0,5.0,4.0,,,,,3.0,12.0,9.0,32.0,67.0,567.0,467.0,57.4,27.0,20.0,10.0,16.0,15.0,26.0,4.0,1.0,,11.0,26.0,169.0,1.0,1.0,,,58.0,79.0,13.0,14.0,7.0,7.0,,21.0,9.0,0.0,0.0,,,2.0
803273,12,2015-11-08 16:00:00,"Anfield, Liverpool",44115,Home,Liverpool,Crystal Palace,1,2,L,1,1,0,0,1.0,22.0,4.0,9.0,9.0,2.0,1.0,1.0,,1.0,18.0,10.0,56.0,54.0,499.0,408.0,63.8,28.0,22.0,11.0,19.0,11.0,16.0,1.0,2.0,1.0,15.0,15.0,173.0,2.0,2.0,,,69.0,57.0,18.0,10.0,14.0,14.0,1.0,7.0,6.0,0.0,0.0,,,1.0
803286,13,2015-11-21 17:30:00,"Etihad Stadium, Manchester",54444,Away,Liverpool,Man City,4,1,W,3,1,0,0,4.0,14.0,9.0,2.0,3.0,5.0,2.0,3.0,,2.0,12.0,10.0,31.0,49.0,390.0,265.0,41.6,32.0,26.0,32.0,28.0,22.0,25.0,3.0,1.0,,14.0,10.0,175.0,2.0,1.0,,,67.0,67.0,19.0,24.0,5.0,5.0,,13.0,5.0,0.0,0.0,,,5.0
803299,14,2015-11-29 16:15:00,"Anfield, Liverpool",43905,Home,Liverpool,Swansea,1,0,W,0,0,0,0,1.0,10.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,,8.0,5.0,40.0,80.0,534.0,435.0,53.7,24.0,20.0,20.0,27.0,20.0,22.0,4.0,,,9.0,12.0,166.0,,,1.0,,46.0,57.0,10.0,15.0,8.0,8.0,,12.0,5.0,0.0,0.0,1.0,1.0,
803306,15,2015-12-06 16:00:00,"St. James' Park, Newcastle",51273,Away,Liverpool,Newcastle,0,2,L,0,0,0,0,,10.0,1.0,7.0,2.0,1.0,,1.0,,,9.0,2.0,39.0,85.0,574.0,447.0,60.2,26.0,20.0,12.0,11.0,11.0,16.0,1.0,,,9.0,17.0,196.0,,2.0,,1.0,76.0,66.0,34.0,21.0,7.0,7.0,,10.0,6.0,0.0,0.0,,,2.0
803321,16,2015-12-13 16:00:00,"Anfield, Liverpool",44147,Home,Liverpool,West Brom,2,2,D,1,1,0,0,2.0,28.0,8.0,11.0,9.0,2.0,1.0,1.0,,2.0,23.0,15.0,53.0,97.0,642.0,529.0,70.4,17.0,14.0,11.0,8.0,6.0,11.0,,1.0,1.0,5.0,5.0,161.0,,2.0,,,52.0,40.0,13.0,20.0,4.0,4.0,2.0,7.0,9.0,0.0,0.0,,,1.0
803326,17,2015-12-20 13:30:00,"Vicarage Road, Watford",20707,Away,Liverpool,Watford,0,3,L,0,2,0,0,,12.0,4.0,4.0,4.0,,,,,,7.0,4.0,35.0,63.0,500.0,376.0,64.9,19.0,17.0,10.0,30.0,19.0,19.0,1.0,,1.0,6.0,22.0,210.0,2.0,3.0,,,47.0,56.0,14.0,14.0,9.0,9.0,1.0,9.0,6.0,0.0,0.0,,,10.0
803335,18,2015-12-26 15:00:00,"Anfield, Liverpool",44123,Home,Liverpool,Leicester,1,0,W,0,0,0,0,1.0,26.0,5.0,12.0,9.0,2.0,,2.0,,1.0,24.0,13.0,37.0,89.0,518.0,392.0,64.8,18.0,15.0,14.0,50.0,38.0,16.0,1.0,1.0,,7.0,14.0,209.0,3.0,,1.0,,61.0,59.0,29.0,22.0,7.0,7.0,1.0,11.0,7.0,0.0,0.0,,,5.0
803345,19,2015-12-30 19:45:00,"Stadium of Light, Sunderland",45765,Away,Liverpool,Sunderland,1,0,W,0,0,0,0,1.0,17.0,6.0,7.0,4.0,3.0,1.0,2.0,1.0,1.0,14.0,8.0,30.0,87.0,465.0,337.0,57.7,16.0,12.0,12.0,29.0,23.0,17.0,2.0,1.0,,9.0,10.0,181.0,3.0,,1.0,,53.0,60.0,22.0,24.0,4.0,4.0,,16.0,8.0,0.0,0.0,,,
803355,20,2016-01-02 12:45:00,"Boleyn Ground, London",34977,Away,Liverpool,West Ham,0,2,L,0,1,0,0,,23.0,2.0,9.0,12.0,3.0,,3.0,1.0,,20.0,10.0,43.0,79.0,501.0,390.0,64.4,18.0,16.0,13.0,19.0,12.0,16.0,3.0,1.0,,3.0,12.0,194.0,8.0,2.0,,,50.0,59.0,13.0,26.0,9.0,9.0,1.0,8.0,10.0,0.0,0.0,,,3.0
803362,21,2016-01-13 20:00:00,"Anfield, Liverpool",44109,Home,Liverpool,Arsenal,3,3,D,2,2,0,0,3.0,22.0,6.0,6.0,10.0,1.0,,1.0,1.0,2.0,15.0,10.0,41.0,79.0,535.0,423.0,59.5,21.0,12.0,20.0,20.0,20.0,18.0,5.0,1.0,,6.0,9.0,179.0,1.0,3.0,,,54.0,48.0,17.0,14.0,9.0,9.0,,9.0,7.0,0.0,0.0,,,4.0
803376,22,2016-01-17 14:05:00,"Anfield, Liverpool",43865,Home,Liverpool,Man Utd,0,1,L,0,0,0,0,,19.0,4.0,10.0,5.0,2.0,,2.0,,,16.0,8.0,34.0,70.0,491.0,366.0,53.3,36.0,27.0,14.0,11.0,7.0,16.0,1.0,,,13.0,21.0,186.0,,1.0,,,76.0,62.0,16.0,18.0,5.0,5.0,1.0,6.0,14.0,0.0,0.0,,,3.0
803385,23,2016-01-23 12:45:00,"Carrow Road, Norwich",27108,Away,Liverpool,Norwich,5,4,W,1,2,0,0,5.0,13.0,7.0,2.0,4.0,1.0,2.0,1.0,,3.0,9.0,7.0,27.0,63.0,445.0,332.0,52.1,22.0,15.0,13.0,31.0,25.0,18.0,1.0,,,13.0,16.0,175.0,1.0,4.0,,,73.0,72.0,31.0,28.0,3.0,3.0,1.0,14.0,10.0,0.0,0.0,,,4.0
803395,24,2016-02-02 19:45:00,"King Power Stadium, Leicester",32121,Away,Liverpool,Leicester,0,2,L,0,0,0,0,,14.0,1.0,5.0,8.0,,,,,,12.0,7.0,47.0,71.0,566.0,438.0,63.9,30.0,23.0,11.0,29.0,22.0,21.0,3.0,,,12.0,8.0,208.0,4.0,2.0,,,82.0,60.0,35.0,26.0,12.0,12.0,,7.0,6.0,0.0,0.0,,,2.0
803408,25,2016-02-06 15:00:00,"Anfield, Liverpool",44179,Home,Liverpool,Sunderland,2,2,D,0,0,0,0,2.0,16.0,5.0,7.0,4.0,2.0,2.0,,,2.0,14.0,8.0,43.0,109.0,692.0,576.0,71.3,16.0,15.0,13.0,10.0,7.0,16.0,1.0,1.0,1.0,3.0,14.0,180.0,,2.0,,,49.0,40.0,8.0,14.0,7.0,7.0,,4.0,11.0,0.0,0.0,,,3.0
803413,26,2016-02-14 14:05:00,"Villa Park, Birmingham",35798,Away,Liverpool,Aston Villa,6,0,W,2,0,0,0,6.0,11.0,9.0,1.0,1.0,2.0,3.0,,,4.0,7.0,7.0,34.0,60.0,635.0,540.0,60.7,24.0,16.0,20.0,17.0,12.0,9.0,1.0,,,10.0,13.0,150.0,1.0,,1.0,,54.0,47.0,11.0,9.0,6.0,6.0,,9.0,10.0,0.0,0.0,,,1.0
803427,27,2016-04-20 20:00:00,"Anfield, Liverpool",43854,Home,Liverpool,Everton,4,0,W,2,0,0,1,4.0,37.0,13.0,14.0,10.0,4.0,2.0,2.0,,4.0,32.0,20.0,46.0,87.0,595.0,514.0,66.6,19.0,17.0,18.0,12.0,10.0,16.0,1.0,,,9.0,11.0,133.0,,,1.0,,51.0,43.0,12.0,9.0,9.0,9.0,2.0,8.0,10.0,0.0,0.0,,,2.0
803435,28,2016-03-02 20:00:00,"Anfield, Liverpool",43597,Home,Liverpool,Man City,3,0,W,2,0,0,0,3.0,11.0,7.0,3.0,1.0,2.0,2.0,,,3.0,9.0,7.0,27.0,74.0,468.0,359.0,49.6,34.0,27.0,22.0,23.0,20.0,22.0,1.0,,,19.0,18.0,169.0,1.0,,1.0,,72.0,71.0,11.0,11.0,3.0,3.0,,14.0,14.0,0.0,0.0,,,4.0
803446,29,2016-03-06 13:30:00,"Selhurst Park, London",24709,Away,Liverpool,Crystal Palace,2,1,W,0,0,1,0,2.0,19.0,5.0,6.0,8.0,1.0,2.0,1.0,1.0,,13.0,10.0,34.0,62.0,564.0,467.0,61.5,23.0,18.0,12.0,32.0,23.0,15.0,4.0,,1.0,9.0,9.0,150.0,3.0,1.0,,,63.0,54.0,20.0,17.0,6.0,6.0,,16.0,12.0,0.0,0.0,1.0,1.0,2.0
803452,30,2016-05-11 20:00:00,"Anfield, Liverpool",43210,Home,Liverpool,Chelsea,1,1,D,0,1,0,0,1.0,28.0,9.0,10.0,9.0,1.0,1.0,1.0,,,19.0,13.0,32.0,61.0,546.0,470.0,55.3,25.0,21.0,17.0,19.0,13.0,22.0,3.0,,,20.0,16.0,133.0,6.0,1.0,,,53.0,65.0,5.0,12.0,7.0,7.0,1.0,11.0,10.0,0.0,0.0,,,1.0
803466,31,2016-03-20 13:30:00,"St. Mary's Stadium, Southampton",31596,Away,Liverpool,Southampton,2,3,L,2,0,0,0,2.0,17.0,8.0,3.0,6.0,1.0,,1.0,,2.0,12.0,11.0,30.0,72.0,485.0,385.0,50.8,11.0,9.0,12.0,24.0,21.0,24.0,5.0,1.0,1.0,9.0,9.0,155.0,2.0,3.0,,,48.0,60.0,14.0,20.0,5.0,5.0,,13.0,9.0,0.0,0.0,,,2.0
803479,32,2016-04-02 17:30:00,"Anfield, Liverpool",44062,Home,Liverpool,Spurs,1,1,D,0,0,0,0,1.0,15.0,7.0,2.0,6.0,2.0,,2.0,1.0,1.0,10.0,8.0,34.0,52.0,367.0,256.0,42.2,29.0,23.0,23.0,28.0,24.0,34.0,6.0,1.0,,20.0,13.0,177.0,4.0,1.0,,,52.0,64.0,8.0,17.0,12.0,12.0,1.0,11.0,11.0,0.0,0.0,,,
803490,33,2016-04-10 16:00:00,"Anfield, Liverpool",43688,Home,Liverpool,Stoke,4,1,W,2,1,0,0,4.0,14.0,6.0,4.0,4.0,3.0,2.0,1.0,,4.0,12.0,9.0,28.0,60.0,485.0,396.0,52.9,18.0,15.0,12.0,16.0,14.0,17.0,2.0,,,10.0,16.0,141.0,2.0,1.0,,,45.0,52.0,3.0,11.0,6.0,6.0,2.0,14.0,14.0,0.0,0.0,,,1.0
803494,34,2016-04-17 13:30:00,"Vitality Stadium, Bournemouth",11386,Away,Liverpool,Bournemouth,2,1,W,2,0,0,0,2.0,19.0,6.0,9.0,4.0,1.0,1.0,1.0,2.0,1.0,13.0,6.0,20.0,75.0,492.0,398.0,48.7,21.0,19.0,18.0,18.0,12.0,25.0,9.0,,,5.0,16.0,156.0,3.0,1.0,,,51.0,52.0,8.0,16.0,4.0,4.0,1.0,9.0,9.0,0.0,0.0,,,3.0
803506,35,2016-04-23 15:00:00,"Anfield, Liverpool",43837,Home,Liverpool,Newcastle,2,2,D,2,0,0,0,2.0,13.0,4.0,3.0,6.0,,,,,2.0,9.0,7.0,42.0,88.0,609.0,483.0,67.0,24.0,18.0,15.0,21.0,15.0,25.0,,,1.0,8.0,17.0,200.0,1.0,2.0,,,65.0,67.0,13.0,20.0,5.0,5.0,2.0,8.0,16.0,0.0,0.0,,,3.0
803516,36,2016-05-01 12:00:00,"Swansea.com Stadium, Swansea",20972,Away,Liverpool,Swansea,1,3,L,0,2,1,0,1.0,11.0,3.0,3.0,5.0,1.0,1.0,,,1.0,9.0,7.0,22.0,56.0,533.0,454.0,52.4,20.0,17.0,10.0,27.0,16.0,13.0,5.0,1.0,1.0,6.0,11.0,136.0,6.0,3.0,,,56.0,44.0,8.0,7.0,7.0,7.0,,13.0,12.0,0.0,0.0,,,
803530,37,2016-05-08 16:00:00,"Anfield, Liverpool",43341,Home,Liverpool,Watford,2,0,W,1,0,0,0,2.0,19.0,5.0,8.0,6.0,2.0,1.0,1.0,1.0,2.0,17.0,9.0,39.0,61.0,563.0,479.0,66.1,22.0,18.0,10.0,24.0,21.0,9.0,2.0,1.0,,20.0,12.0,140.0,3.0,,1.0,,68.0,60.0,19.0,14.0,8.0,8.0,3.0,10.0,14.0,0.0,0.0,,,2.0
803536,38,2016-05-15 15:00:00,"The Hawthorns, West Bromwich",26196,Away,Liverpool,West Brom,1,1,D,1,1,0,0,1.0,7.0,3.0,3.0,1.0,,,,,1.0,6.0,3.0,18.0,66.0,612.0,516.0,67.4,23.0,13.0,9.0,23.0,15.0,15.0,4.0,,,10.0,14.0,162.0,,1.0,,,65.0,59.0,19.0,14.0,5.0,5.0,,14.0,11.0,0.0,0.0,,,
