matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
803316,16,2015-12-13 16:00:00,"White Hart Lane, London",35768,Away,Newcastle,Spurs,2,1,W,0,1,0,0,2.0,8.0,4.0,2.0,2.0,1.0,1.0,1.0,,1.0,8.0,5.0,25.0,70.0,335.0,219.0,41.7,25.0,20.0,19.0,25.0,20.0,24.0,5.0,,,4.0,6.0,186.0,7.0,1.0,,,52.0,50.0,14.0,15.0,2.0,2.0,2.0,14.0,11.0,0.0,0.0,,,4.0
803322,17,2015-12-19 17:30:00,"St. James' Park, Newcastle",48234,Home,Newcastle,Aston Villa,1,1,D,1,0,0,0,1.0,8.0,4.0,4.0,,3.0,,3.0,,1.0,8.0,4.0,35.0,84.0,370.0,249.0,47.2,26.0,18.0,12.0,32.0,26.0,22.0,,,,9.0,10.0,186.0,6.0,1.0,,,65.0,61.0,19.0,21.0,3.0,3.0,1.0,9.0,13.0,0.0,0.0,,,
803334,18,2015-12-26 17:30:00,"St. James' Park, Newcastle",51682,Home,Newcastle,Everton,0,1,L,0,0,0,0,,10.0,1.0,6.0,3.0,2.0,,2.0,,,7.0,2.0,21.0,45.0,365.0,287.0,40.9,23.0,17.0,11.0,28.0,25.0,18.0,8.0,1.0,1.0,22.0,13.0,125.0,6.0,1.0,,,55.0,72.0,12.0,17.0,3.0,3.0,,16.0,12.0,0.0,0.0,,,
803347,19,2015-12-28 15:00:00,"The Hawthorns, West Bromwich",26313,Away,Newcastle,West Brom,0,1,L,0,0,0,0,,7.0,2.0,3.0,2.0,,,,2.0,,6.0,4.0,21.0,33.0,334.0,264.0,48.3,15.0,13.0,17.0,47.0,33.0,17.0,11.0,,,10.0,13.0,135.0,3.0,1.0,,,37.0,58.0,10.0,18.0,6.0,6.0,,13.0,7.0,0.0,0.0,,,1.0
803357,20,2016-01-02 15:00:00,"Emirates Stadium, London",59257,Away,Newcastle,Arsenal,0,1,L,0,0,0,0,,15.0,6.0,5.0,4.0,1.0,,2.0,,,11.0,6.0,30.0,52.0,454.0,386.0,49.0,20.0,13.0,24.0,16.0,13.0,16.0,2.0,,,13.0,9.0,115.0,2.0,1.0,,,59.0,53.0,12.0,14.0,4.0,4.0,,9.0,10.0,0.0,0.0,,,
803368,21,2016-01-12 19:45:00,"St. James' Park, Newcastle",49673,Home,Newcastle,Man Utd,3,3,D,1,2,0,0,3.0,14.0,6.0,4.0,4.0,1.0,1.0,1.0,,1.0,11.0,7.0,37.0,62.0,514.0,428.0,54.2,27.0,19.0,23.0,14.0,12.0,20.0,3.0,,1.0,10.0,14.0,155.0,1.0,3.0,,,53.0,49.0,8.0,8.0,5.0,5.0,,10.0,12.0,0.0,0.0,1.0,1.0,3.0
803381,22,2016-01-16 15:00:00,"St. James' Park, Newcastle",50031,Home,Newcastle,West Ham,2,1,W,2,0,0,0,2.0,23.0,10.0,8.0,5.0,2.0,1.0,1.0,,2.0,20.0,13.0,19.0,53.0,457.0,371.0,50.7,24.0,23.0,22.0,21.0,17.0,17.0,2.0,,1.0,9.0,9.0,150.0,2.0,1.0,,,49.0,52.0,14.0,12.0,3.0,4.0,,9.0,4.0,0.0,0.0,,,2.0
803387,23,2016-01-23 15:00:00,"Vicarage Road, Watford",20611,Away,Newcastle,Watford,1,2,L,0,0,0,0,1.0,11.0,2.0,8.0,1.0,2.0,,2.0,,1.0,10.0,2.0,34.0,67.0,431.0,310.0,48.7,18.0,11.0,17.0,17.0,13.0,16.0,1.0,1.0,,12.0,18.0,188.0,3.0,2.0,,,52.0,83.0,17.0,28.0,7.0,7.0,2.0,12.0,8.0,0.0,0.0,,,1.0
803401,24,2016-02-03 19:45:00,"Goodison Park, Liverpool",36061,Away,Newcastle,Everton,0,3,L,0,1,1,0,,7.0,3.0,2.0,2.0,1.0,,1.0,,,6.0,4.0,20.0,40.0,372.0,279.0,44.2,21.0,17.0,14.0,18.0,15.0,22.0,3.0,1.0,,13.0,16.0,165.0,5.0,3.0,,,49.0,72.0,10.0,14.0,3.0,3.0,,15.0,7.0,0.0,0.0,,,1.0
803410,25,2016-02-06 15:00:00,"St. James' Park, Newcastle",50152,Home,Newcastle,West Brom,1,0,W,1,0,0,0,1.0,19.0,7.0,5.0,7.0,3.0,1.0,3.0,1.0,1.0,15.0,11.0,35.0,59.0,506.0,424.0,68.9,13.0,11.0,20.0,12.0,11.0,12.0,4.0,,,1.0,9.0,147.0,,,1.0,,52.0,47.0,17.0,19.0,8.0,8.0,,12.0,12.0,0.0,0.0,,,1.0
803415,26,2016-02-13 17:30:00,"Stamford Bridge, London",41622,Away,Newcastle,Chelsea,1,5,L,0,3,0,0,1.0,10.0,3.0,2.0,5.0,,,,,1.0,7.0,6.0,24.0,40.0,452.0,367.0,45.1,14.0,11.0,23.0,16.0,15.0,24.0,3.0,2.0,1.0,8.0,14.0,150.0,2.0,5.0,,,37.0,57.0,6.0,12.0,5.0,5.0,1.0,16.0,11.0,0.0,0.0,,,
803428,27,2016-04-19 19:45:00,"St. James' Park, Newcastle",46424,Home,Newcastle,Man City,1,1,D,1,1,0,0,1.0,5.0,3.0,2.0,,,,1.0,,1.0,2.0,1.0,25.0,58.0,393.0,277.0,43.2,19.0,13.0,20.0,33.0,30.0,27.0,1.0,1.0,,7.0,16.0,192.0,4.0,1.0,,,55.0,69.0,14.0,22.0,5.0,5.0,,13.0,8.0,0.0,0.0,,,2.0
803441,28,2016-03-02 19:45:00,"bet365 Stadium, Stoke",27331,Away,Newcastle,Stoke,0,1,L,0,0,0,0,,5.0,3.0,1.0,1.0,,,,,,4.0,3.0,30.0,62.0,373.0,283.0,44.7,18.0,13.0,16.0,27.0,22.0,11.0,2.0,,,9.0,20.0,163.0,1.0,1.0,,,68.0,56.0,26.0,12.0,1.0,1.0,1.0,6.0,10.0,0.0,0.0,,,1.0
803444,29,2016-03-05 15:00:00,"St. James' Park, Newcastle",52107,Home,Newcastle,Bournemouth,1,3,L,0,1,0,0,1.0,14.0,3.0,5.0,6.0,1.0,1.0,,,1.0,12.0,8.0,28.0,68.0,433.0,325.0,49.3,26.0,16.0,17.0,27.0,20.0,21.0,6.0,,,19.0,15.0,175.0,3.0,3.0,,1.0,61.0,76.0,12.0,24.0,5.0,5.0,,14.0,8.0,0.0,0.0,,,1.0
803456,30,2016-03-14 20:00:00,"King Power Stadium, Leicester",31824,Away,Newcastle,Leicester,0,1,L,0,1,0,0,,12.0,2.0,5.0,5.0,,,,,,10.0,6.0,26.0,65.0,466.0,350.0,50.1,26.0,17.0,16.0,26.0,24.0,31.0,6.0,,,6.0,13.0,164.0,,1.0,,,67.0,62.0,23.0,26.0,4.0,4.0,,9.0,4.0,0.0,0.0,,,1.0
803470,31,2016-03-20 13:30:00,"St. James' Park, Newcastle",52311,Home,Newcastle,Sunderland,1,1,D,0,1,0,0,1.0,17.0,8.0,7.0,2.0,,,,,1.0,13.0,8.0,24.0,65.0,434.0,341.0,59.9,24.0,17.0,9.0,31.0,25.0,16.0,3.0,,,11.0,15.0,164.0,3.0,1.0,,,69.0,66.0,23.0,17.0,2.0,3.0,,14.0,7.0,0.0,0.0,,,1.0
803476,32,2016-04-02 15:00:00,"Carrow Road, Norwich",27137,Away,Newcastle,Norwich,2,3,L,0,1,0,0,2.0,13.0,5.0,7.0,1.0,,1.0,,,1.0,12.0,5.0,30.0,54.0,475.0,371.0,57.3,12.0,6.0,11.0,32.0,23.0,12.0,2.0,1.0,,7.0,6.0,167.0,3.0,3.0,,,38.0,47.0,15.0,19.0,5.0,5.0,,11.0,5.0,0.0,0.0,1.0,1.0,3.0
803488,33,2016-04-09 15:00:00,"St. Mary's Stadium, Southampton",31542,Away,Newcastle,Southampton,1,3,L,0,2,0,0,1.0,5.0,3.0,1.0,1.0,,,,,1.0,4.0,4.0,24.0,41.0,426.0,331.0,49.4,20.0,18.0,20.0,31.0,20.0,16.0,5.0,,,9.0,12.0,158.0,3.0,3.0,,,40.0,43.0,6.0,12.0,2.0,2.0,,7.0,7.0,0.0,0.0,,,1.0
803498,34,2016-04-16 15:00:00,"St. James' Park, Newcastle",48949,Home,Newcastle,Swansea,3,0,W,1,0,0,0,3.0,12.0,7.0,4.0,1.0,2.0,3.0,,,2.0,10.0,7.0,20.0,61.0,290.0,183.0,34.5,22.0,17.0,19.0,18.0,10.0,27.0,3.0,,,7.0,10.0,176.0,1.0,,1.0,,49.0,56.0,12.0,16.0,3.0,3.0,,13.0,8.0,0.0,0.0,,,4.0
803506,35,2016-04-23 15:00:00,"Anfield, Liverpool",43837,Away,Newcastle,Liverpool,2,2,D,0,2,0,0,2.0,6.0,3.0,3.0,,,,,,2.0,5.0,3.0,20.0,55.0,296.0,186.0,33.0,31.0,24.0,23.0,47.0,37.0,26.0,6.0,,,13.0,11.0,183.0,2.0,2.0,,,67.0,65.0,20.0,13.0,4.0,4.0,1.0,17.0,8.0,0.0,0.0,,,1.0
803514,36,2016-04-30 15:00:00,"St. James' Park, Newcastle",52107,Home,Newcastle,Crystal Palace,1,0,W,0,0,0,0,1.0,10.0,4.0,3.0,3.0,,,,,,9.0,6.0,26.0,73.0,394.0,276.0,49.5,27.0,24.0,14.0,31.0,22.0,14.0,1.0,,,11.0,12.0,183.0,3.0,,1.0,,75.0,57.0,23.0,20.0,4.0,4.0,,11.0,12.0,0.0,0.0,,,
803526,37,2016-05-07 15:00:00,"Villa Park, Birmingham",33055,Away,Newcastle,Aston Villa,0,0,D,0,0,0,0,,9.0,3.0,5.0,1.0,1.0,,1.0,,,7.0,3.0,39.0,56.0,455.0,378.0,54.1,17.0,14.0,16.0,33.0,26.0,22.0,,,,8.0,14.0,163.0,,,1.0,,46.0,57.0,16.0,15.0,5.0,5.0,1.0,13.0,8.0,0.0,0.0,,,1.0
803540,38,2016-05-15 15:00:00,"St. James' Park, Newcastle",52183,Home,Newcastle,Spurs,5,1,W,2,0,1,0,5.0,19.0,10.0,3.0,6.0,3.0,3.0,1.0,1.0,4.0,15.0,12.0,22.0,38.0,351.0,284.0,38.5,20.0,18.0,17.0,35.0,23.0,16.0,6.0,,,7.0,13.0,118.0,4.0,1.0,,,42.0,39.0,6.0,5.0,3.0,3.0,1.0,7.0,6.0,0.0,0.0,1.0,1.0,1.0
