matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
755411,11,2014-11-09 13:30:00,"The Hawthorns, West Bromwich",26476,Away,Newcastle,West Brom,2,0,W,1,0,0,0,2.0,8.0,3.0,3.0,2.0,1.0,1.0,,1.0,2.0,5.0,4.0,14.0,56.0,373.0,266.0,42.1,25.0,18.0,19.0,33.0,33.0,23.0,2.0,1.0,,11.0,12.0,163.0,2.0,,1.0,,64.0,64.0,17.0,23.0,4.0,4.0,2.0,6.0,11.0,0.0,0.0,,,1.0
755421,12,2014-11-22 15:00:00,"St. James' Park, Newcastle",51915,Home,Newcastle,QPR,1,0,W,0,0,0,0,1.0,14.0,6.0,4.0,4.0,2.0,,2.0,,1.0,10.0,8.0,25.0,53.0,354.0,270.0,54.0,13.0,10.0,21.0,27.0,27.0,11.0,5.0,1.0,,4.0,12.0,159.0,4.0,,1.0,,60.0,65.0,20.0,26.0,16.0,16.0,,12.0,15.0,0.0,0.0,,,3.0
755432,13,2014-11-29 15:00:00,"Boleyn Ground, London",34977,Away,Newcastle,West Ham,0,1,L,0,0,1,0,,7.0,1.0,6.0,,,,,,,5.0,1.0,14.0,57.0,414.0,311.0,52.5,21.0,17.0,16.0,28.0,28.0,12.0,2.0,,,1.0,10.0,159.0,2.0,1.0,,,47.0,65.0,14.0,29.0,2.0,2.0,1.0,16.0,8.0,0.0,0.0,,,2.0
755434,14,2014-12-02 19:45:00,"Turf Moor, Burnley",18791,Away,Newcastle,Burnley,1,1,D,0,1,0,0,1.0,11.0,4.0,5.0,2.0,1.0,1.0,,,1.0,9.0,5.0,15.0,60.0,444.0,332.0,57.8,18.0,14.0,15.0,33.0,33.0,22.0,3.0,,,2.0,9.0,174.0,1.0,1.0,,,64.0,57.0,27.0,29.0,5.0,5.0,1.0,12.0,10.0,0.0,0.0,,,2.0
755447,15,2014-12-06 12:45:00,"St. James' Park, Newcastle",52019,Home,Newcastle,Chelsea,2,1,W,0,0,1,0,2.0,10.0,3.0,4.0,3.0,1.0,2.0,,,1.0,7.0,5.0,13.0,34.0,314.0,222.0,33.5,23.0,17.0,21.0,51.0,51.0,14.0,5.0,,1.0,10.0,16.0,142.0,7.0,1.0,,,59.0,79.0,20.0,36.0,1.0,1.0,,8.0,5.0,0.0,0.0,,,1.0
755453,16,2014-12-13 17:30:00,"Emirates Stadium, London",59949,Away,Newcastle,Arsenal,1,4,L,0,1,0,0,1.0,10.0,4.0,2.0,4.0,,,1.0,,1.0,5.0,5.0,17.0,52.0,437.0,345.0,48.7,23.0,17.0,10.0,24.0,24.0,24.0,5.0,1.0,,15.0,10.0,155.0,,4.0,,,59.0,79.0,17.0,24.0,6.0,6.0,4.0,15.0,13.0,0.0,0.0,,,1.0
755467,17,2014-12-21 13:30:00,"St. James' Park, Newcastle",52315,Home,Newcastle,Sunderland,0,1,L,0,0,0,0,,15.0,7.0,7.0,1.0,,,,,,13.0,8.0,24.0,62.0,400.0,309.0,51.8,15.0,9.0,6.0,16.0,16.0,20.0,2.0,,,8.0,8.0,158.0,2.0,1.0,,,60.0,66.0,18.0,15.0,7.0,7.0,2.0,15.0,15.0,0.0,0.0,,,1.0
755479,18,2014-12-26 15:00:00,"Old Trafford, Manchester",75318,Away,Newcastle,Man Utd,1,3,L,0,2,0,0,1.0,8.0,4.0,2.0,2.0,1.0,1.0,1.0,,,4.0,2.0,8.0,35.0,346.0,276.0,38.1,13.0,11.0,22.0,23.0,23.0,13.0,1.0,,,14.0,3.0,115.0,1.0,3.0,,,57.0,54.0,14.0,13.0,5.0,5.0,3.0,9.0,16.0,0.0,0.0,1.0,1.0,1.0
755487,19,2014-12-28 16:15:00,"St. James' Park, Newcastle",52313,Home,Newcastle,Everton,3,2,W,1,1,0,0,3.0,13.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,13.0,8.0,20.0,63.0,456.0,372.0,53.0,20.0,16.0,12.0,16.0,16.0,8.0,1.0,,,8.0,6.0,136.0,,2.0,,,51.0,48.0,15.0,15.0,8.0,8.0,,13.0,8.0,0.0,0.0,,,2.0
755497,20,2015-01-01 15:00:00,"St. James' Park, Newcastle",51761,Home,Newcastle,Burnley,3,3,D,2,1,0,0,3.0,10.0,4.0,3.0,3.0,3.0,1.0,2.0,,3.0,6.0,4.0,11.0,64.0,408.0,305.0,51.5,18.0,13.0,11.0,47.0,47.0,20.0,3.0,,,3.0,11.0,169.0,2.0,3.0,,1.0,65.0,70.0,26.0,32.0,5.0,5.0,,12.0,12.0,0.0,0.0,,,
755505,21,2015-01-10 15:00:00,"Stamford Bridge, London",41612,Away,Newcastle,Chelsea,0,2,L,0,1,0,0,,11.0,5.0,2.0,4.0,,,,1.0,,7.0,5.0,12.0,50.0,343.0,248.0,37.0,26.0,22.0,16.0,20.0,20.0,18.0,2.0,1.0,,16.0,14.0,152.0,2.0,2.0,,,64.0,72.0,8.0,20.0,4.0,4.0,2.0,13.0,12.0,0.0,0.0,,,
755518,22,2015-01-17 17:30:00,"St. James' Park, Newcastle",49307,Home,Newcastle,Southampton,1,2,L,1,1,0,0,1.0,16.0,3.0,9.0,4.0,1.0,,1.0,,,13.0,4.0,19.0,65.0,543.0,452.0,58.0,24.0,21.0,16.0,17.0,17.0,25.0,1.0,,1.0,3.0,21.0,167.0,1.0,2.0,,,59.0,78.0,18.0,30.0,9.0,9.0,,9.0,8.0,0.0,0.0,,,1.0
755526,23,2015-01-31 12:45:00,"The MKM Stadium, Hull",23925,Away,Newcastle,Hull,3,0,W,1,0,0,0,3.0,12.0,5.0,5.0,2.0,,,,,2.0,10.0,6.0,12.0,57.0,449.0,343.0,47.3,19.0,16.0,23.0,39.0,39.0,20.0,3.0,1.0,,10.0,13.0,149.0,7.0,,1.0,,80.0,67.0,24.0,21.0,3.0,3.0,1.0,13.0,14.0,0.0,0.0,,,
755538,24,2015-02-08 14:05:00,"St. James' Park, Newcastle",47763,Home,Newcastle,Stoke,1,1,D,0,0,0,0,1.0,9.0,3.0,4.0,2.0,1.0,,2.0,,1.0,9.0,5.0,16.0,51.0,318.0,234.0,41.9,12.0,8.0,18.0,43.0,43.0,15.0,2.0,,,9.0,5.0,144.0,2.0,1.0,,,69.0,76.0,26.0,35.0,5.0,5.0,,14.0,16.0,0.0,0.0,,,2.0
755544,25,2015-02-11 20:00:00,"Selhurst Park, London",25118,Away,Newcastle,Crystal Palace,1,1,D,1,0,0,0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,,,1.0,3.0,2.0,9.0,71.0,369.0,257.0,46.5,18.0,13.0,16.0,38.0,38.0,19.0,1.0,,,7.0,26.0,173.0,2.0,1.0,,,59.0,72.0,23.0,27.0,2.0,2.0,1.0,11.0,10.0,0.0,0.0,,,
755558,26,2015-02-21 17:30:00,"Etihad Stadium, Manchester",45602,Away,Newcastle,Man City,0,5,L,0,3,0,0,,8.0,1.0,5.0,2.0,,,,,,6.0,2.0,9.0,36.0,448.0,391.0,43.1,21.0,15.0,18.0,17.0,17.0,13.0,1.0,2.0,1.0,7.0,17.0,116.0,4.0,5.0,,,42.0,56.0,1.0,13.0,3.0,3.0,3.0,8.0,8.0,0.0,0.0,,,2.0
755568,27,2015-02-28 15:00:00,"St. James' Park, Newcastle",51573,Home,Newcastle,Aston Villa,1,0,W,1,0,0,0,1.0,14.0,5.0,3.0,6.0,1.0,1.0,,1.0,1.0,8.0,6.0,19.0,66.0,354.0,256.0,49.5,16.0,14.0,18.0,43.0,43.0,21.0,4.0,1.0,,3.0,9.0,157.0,3.0,,1.0,,64.0,65.0,23.0,39.0,9.0,9.0,2.0,6.0,16.0,0.0,0.0,,,
755580,28,2015-03-04 19:45:00,"St. James' Park, Newcastle",49801,Home,Newcastle,Man Utd,0,1,L,0,0,0,0,,9.0,2.0,5.0,2.0,3.0,,3.0,,,8.0,4.0,15.0,55.0,257.0,162.0,32.4,30.0,24.0,20.0,24.0,24.0,17.0,1.0,,1.0,19.0,8.0,150.0,4.0,1.0,,,76.0,59.0,25.0,20.0,4.0,4.0,2.0,6.0,14.0,0.0,0.0,,,1.0
755587,29,2015-03-15 16:00:00,"Goodison Park, Liverpool",38806,Away,Newcastle,Everton,0,3,L,0,1,1,0,,12.0,4.0,4.0,4.0,,,,,,6.0,5.0,23.0,60.0,400.0,307.0,45.9,25.0,19.0,15.0,27.0,27.0,13.0,3.0,,2.0,12.0,4.0,155.0,5.0,3.0,,,57.0,69.0,13.0,26.0,4.0,4.0,,10.0,10.0,0.0,0.0,,,
755597,30,2015-03-21 15:00:00,"St. James' Park, Newcastle",50544,Home,Newcastle,Arsenal,1,2,L,0,2,0,0,1.0,16.0,4.0,4.0,8.0,2.0,1.0,1.0,,1.0,12.0,8.0,15.0,57.0,450.0,343.0,50.9,26.0,22.0,12.0,21.0,21.0,31.0,2.0,,,18.0,24.0,178.0,1.0,2.0,,,64.0,86.0,10.0,25.0,9.0,9.0,,11.0,6.0,0.0,0.0,,,3.0
755610,31,2015-04-05 16:00:00,"Stadium of Light, Sunderland",47563,Away,Newcastle,Sunderland,0,1,L,0,1,0,0,,10.0,1.0,5.0,4.0,,,1.0,,,6.0,4.0,16.0,55.0,309.0,220.0,46.8,20.0,16.0,26.0,34.0,34.0,19.0,7.0,1.0,,12.0,15.0,146.0,3.0,1.0,,,66.0,85.0,21.0,31.0,4.0,4.0,2.0,18.0,13.0,0.0,0.0,,,1.0
755614,32,2015-04-13 20:00:00,"Anfield, Liverpool",44611,Away,Newcastle,Liverpool,0,2,L,0,1,1,0,,10.0,3.0,5.0,2.0,,,,,,8.0,4.0,19.0,42.0,329.0,252.0,38.2,21.0,15.0,28.0,26.0,26.0,12.0,3.0,1.0,1.0,16.0,14.0,143.0,4.0,2.0,,,54.0,68.0,13.0,13.0,6.0,6.0,,17.0,8.0,0.0,0.0,,,2.0
755631,33,2015-04-19 16:00:00,"St. James' Park, Newcastle",47427,Home,Newcastle,Spurs,1,3,L,0,1,0,0,1.0,11.0,5.0,3.0,3.0,,1.0,,,,7.0,5.0,18.0,49.0,327.0,218.0,38.9,44.0,30.0,18.0,14.0,14.0,25.0,3.0,,,13.0,15.0,167.0,5.0,3.0,,,83.0,54.0,12.0,11.0,4.0,4.0,3.0,11.0,13.0,0.0,0.0,,,1.0
755638,34,2015-04-25 15:00:00,"St. James' Park, Newcastle",46884,Home,Newcastle,Swansea,2,3,L,1,1,0,0,2.0,12.0,4.0,6.0,2.0,2.0,2.0,1.0,,1.0,9.0,5.0,27.0,74.0,410.0,316.0,48.2,31.0,27.0,18.0,24.0,24.0,20.0,2.0,1.0,,6.0,11.0,165.0,3.0,3.0,,,62.0,64.0,16.0,24.0,9.0,9.0,1.0,14.0,9.0,0.0,0.0,,,
755646,35,2015-05-02 12:45:00,"King Power Stadium, Leicester",31576,Away,Newcastle,Leicester,0,3,L,0,2,2,0,,12.0,3.0,7.0,2.0,,,,,,9.0,3.0,18.0,57.0,341.0,256.0,52.1,19.0,16.0,16.0,36.0,36.0,19.0,4.0,1.0,,9.0,17.0,152.0,4.0,3.0,,,52.0,89.0,14.0,38.0,7.0,7.0,1.0,13.0,9.0,0.0,0.0,,,1.0
755661,36,2015-05-09 15:00:00,"St. James' Park, Newcastle",47894,Home,Newcastle,West Brom,1,1,D,1,1,0,0,1.0,15.0,5.0,7.0,3.0,,,1.0,,1.0,12.0,7.0,18.0,69.0,440.0,357.0,60.7,24.0,18.0,15.0,15.0,15.0,14.0,2.0,,,7.0,14.0,151.0,2.0,1.0,,,73.0,71.0,13.0,26.0,7.0,7.0,6.0,11.0,17.0,0.0,0.0,,,
755666,37,2015-05-16 15:00:00,"MATRADE Loftus Road, London",17608,Away,Newcastle,QPR,1,2,L,1,0,0,0,1.0,22.0,8.0,5.0,9.0,2.0,1.0,2.0,,1.0,13.0,12.0,21.0,76.0,338.0,219.0,52.5,30.0,24.0,23.0,40.0,40.0,18.0,1.0,,1.0,6.0,20.0,192.0,2.0,2.0,,,91.0,71.0,26.0,23.0,12.0,12.0,1.0,8.0,12.0,0.0,0.0,,,1.0
755681,38,2015-05-24 15:00:00,"St. James' Park, Newcastle",52094,Home,Newcastle,West Ham,2,0,W,0,0,0,0,2.0,17.0,4.0,9.0,4.0,2.0,1.0,3.0,,2.0,14.0,6.0,35.0,54.0,323.0,241.0,40.8,25.0,20.0,8.0,15.0,15.0,23.0,1.0,,,6.0,9.0,146.0,1.0,,1.0,,68.0,55.0,19.0,24.0,2.0,2.0,,9.0,9.0,0.0,0.0,,,1.0
