matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442101,11,2012-11-11 16:00:00,"Stamford Bridge, London",41627,Home,Chelsea,Liverpool,1,1,D,1,0,0,0,1.0,15.0,3.0,10.0,2.0,2.0,,2.0,,1.0,10.0,3.0,16.0,61.0,386.0,308.0,43.1,,35.0,30.0,9.0,24.0,16.0,2.0,,,13.0,22.0,155.0,,1.0,,,67.0,63.0,6.0,7.0,4.0,4.0,2.0,12.0,13.0,0.0,0.0,,,1.0
442117,12,2012-11-17 15:00:00,"The Hawthorns, West Bromwich",25933,Away,Chelsea,West Brom,1,2,L,1,1,0,0,1.0,19.0,7.0,6.0,6.0,2.0,,2.0,,1.0,13.0,8.0,33.0,64.0,608.0,546.0,64.7,,13.0,7.0,11.0,18.0,11.0,2.0,1.0,,,10.0,148.0,,2.0,,,37.0,40.0,11.0,4.0,12.0,12.0,,13.0,7.0,0.0,0.0,,,1.0
442120,13,2012-11-25 16:00:00,"Stamford Bridge, London",41792,Home,Chelsea,Man City,0,0,D,0,0,0,0,,6.0,1.0,4.0,1.0,,,,,,5.0,1.0,19.0,56.0,381.0,305.0,42.3,,24.0,19.0,17.0,42.0,25.0,1.0,,,6.0,15.0,165.0,,,1.0,,59.0,61.0,13.0,16.0,6.0,6.0,1.0,10.0,16.0,0.0,0.0,,,3.0
442137,14,2012-11-28 19:45:00,"Stamford Bridge, London",41707,Home,Chelsea,Fulham,0,0,D,0,0,0,0,,17.0,3.0,4.0,10.0,,,,,,11.0,9.0,34.0,60.0,582.0,490.0,59.7,,14.0,11.0,14.0,8.0,3.0,3.0,,,7.0,11.0,170.0,,,1.0,,42.0,56.0,15.0,13.0,10.0,10.0,,10.0,11.0,0.0,0.0,,,4.0
442148,15,2012-12-01 12:45:00,"Boleyn Ground, London",35005,Away,Chelsea,West Ham,1,3,L,1,0,0,0,1.0,15.0,7.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,10.0,7.0,20.0,56.0,494.0,409.0,57.8,,15.0,14.0,9.0,38.0,30.0,6.0,,1.0,4.0,10.0,150.0,,3.0,,,49.0,53.0,15.0,18.0,5.0,5.0,,10.0,15.0,0.0,0.0,,,3.0
442155,16,2012-12-08 15:00:00,"Stadium of Light, Sunderland",39273,Away,Chelsea,Sunderland,3,1,W,2,0,0,0,3.0,14.0,5.0,6.0,3.0,,1.0,,1.0,1.0,7.0,5.0,20.0,53.0,456.0,366.0,54.7,,26.0,21.0,11.0,45.0,29.0,3.0,,1.0,11.0,8.0,161.0,,1.0,,,62.0,59.0,14.0,14.0,1.0,1.0,1.0,16.0,11.0,0.0,0.0,1.0,1.0,2.0
442159,17,2013-01-16 19:45:00,"Stamford Bridge, London",38484,Home,Chelsea,Southampton,2,2,D,2,0,0,0,2.0,18.0,3.0,9.0,6.0,2.0,,2.0,1.0,,9.0,4.0,29.0,75.0,593.0,498.0,58.6,,13.0,7.0,16.0,23.0,15.0,1.0,,,5.0,16.0,160.0,,2.0,,,43.0,43.0,13.0,7.0,4.0,4.0,,11.0,11.0,0.0,0.0,,,3.0
442169,18,2012-12-23 16:00:00,"Stamford Bridge, London",41363,Home,Chelsea,Aston Villa,8,0,W,3,0,0,0,8.0,26.0,15.0,6.0,5.0,2.0,3.0,2.0,,5.0,17.0,13.0,25.0,61.0,559.0,487.0,56.6,,14.0,11.0,15.0,18.0,8.0,3.0,,,4.0,11.0,133.0,,,1.0,,40.0,39.0,11.0,10.0,8.0,8.0,,6.0,11.0,0.0,0.0,2.0,1.0,3.0
442184,19,2012-12-26 15:00:00,"Carrow Road, Norwich",26831,Away,Chelsea,Norwich,1,0,W,1,0,0,0,1.0,18.0,3.0,8.0,7.0,1.0,,1.0,,1.0,14.0,7.0,23.0,61.0,635.0,548.0,63.1,,17.0,13.0,10.0,31.0,17.0,4.0,,,2.0,10.0,165.0,,,1.0,,42.0,42.0,11.0,13.0,7.0,7.0,1.0,8.0,7.0,0.0,0.0,,,1.0
442191,20,2012-12-30 13:30:00,"Goodison Park, Liverpool",39485,Away,Chelsea,Everton,2,1,W,1,1,0,0,2.0,17.0,5.0,4.0,8.0,1.0,1.0,2.0,,1.0,11.0,7.0,24.0,58.0,411.0,298.0,52.0,,16.0,13.0,11.0,49.0,30.0,1.0,,,6.0,6.0,188.0,,1.0,,,50.0,56.0,13.0,24.0,7.0,7.0,1.0,12.0,14.0,0.0,0.0,,,4.0
442199,21,2013-01-02 19:45:00,"Stamford Bridge, London",41634,Home,Chelsea,QPR,0,1,L,0,0,0,0,,26.0,2.0,13.0,11.0,1.0,,1.0,,,20.0,10.0,21.0,72.0,529.0,452.0,63.9,,10.0,7.0,12.0,21.0,13.0,1.0,,,2.0,7.0,156.0,,1.0,,,43.0,44.0,17.0,11.0,14.0,14.0,,13.0,8.0,0.0,0.0,,,1.0
442217,22,2013-01-12 15:00:00,"bet365 Stadium, Stoke",27348,Away,Chelsea,Stoke,4,0,W,1,0,0,0,4.0,13.0,6.0,2.0,5.0,2.0,1.0,2.0,,1.0,6.0,6.0,25.0,62.0,428.0,338.0,56.6,,14.0,11.0,9.0,42.0,24.0,2.0,,,7.0,10.0,163.0,,,1.0,,49.0,53.0,11.0,23.0,7.0,7.0,,9.0,12.0,0.0,0.0,1.0,1.0,1.0
442219,23,2013-01-20 13:30:00,"Stamford Bridge, London",41784,Home,Chelsea,Arsenal,2,1,W,2,0,0,0,2.0,14.0,7.0,5.0,2.0,2.0,2.0,1.0,,1.0,10.0,6.0,28.0,63.0,424.0,333.0,50.3,36.0,38.0,26.0,15.0,30.0,19.0,2.0,,,16.0,9.0,155.0,5.0,1.0,,,79.0,71.0,18.0,21.0,3.0,3.0,3.0,10.0,11.0,0.0,0.0,1.0,1.0,5.0
442234,24,2013-01-30 20:00:00,"Select Car Leasing Stadium, Reading",24097,Away,Chelsea,Reading,2,2,D,1,0,0,0,2.0,15.0,4.0,8.0,3.0,2.0,,2.0,,2.0,14.0,6.0,25.0,77.0,596.0,484.0,67.6,,14.0,12.0,7.0,28.0,12.0,,,,3.0,9.0,178.0,,2.0,,,39.0,56.0,16.0,18.0,6.0,6.0,1.0,21.0,8.0,0.0,0.0,,,5.0
442243,25,2013-02-02 15:00:00,"St. James' Park, Newcastle",52314,Away,Chelsea,Newcastle,2,3,L,0,1,0,0,2.0,17.0,5.0,7.0,5.0,,,1.0,,2.0,13.0,8.0,25.0,62.0,472.0,374.0,54.2,,15.0,12.0,6.0,40.0,22.0,3.0,1.0,,6.0,14.0,175.0,,3.0,,,58.0,53.0,26.0,21.0,4.0,4.0,2.0,5.0,10.0,0.0,0.0,,,
442250,26,2013-02-09 15:00:00,"Stamford Bridge, London",41562,Home,Chelsea,Wigan,4,1,W,1,0,0,0,4.0,27.0,12.0,8.0,7.0,1.0,2.0,1.0,,3.0,23.0,15.0,22.0,63.0,472.0,376.0,53.0,,14.0,10.0,14.0,16.0,9.0,5.0,2.0,,3.0,8.0,158.0,,1.0,,,46.0,40.0,12.0,8.0,10.0,10.0,3.0,9.0,13.0,0.0,0.0,,,2.0
442262,27,2013-02-24 13:30:00,"Etihad Stadium, Manchester",47256,Away,Chelsea,Man City,0,2,L,0,0,0,0,,9.0,2.0,3.0,4.0,,,1.0,,,6.0,5.0,15.0,58.0,461.0,380.0,53.0,,17.0,10.0,14.0,25.0,16.0,4.0,,,7.0,10.0,157.0,,2.0,,,60.0,44.0,13.0,12.0,6.0,6.0,,5.0,20.0,0.0,0.0,1.0,,1.0
442270,28,2013-03-02 15:00:00,"Stamford Bridge, London",41548,Home,Chelsea,West Brom,1,0,W,1,0,0,0,1.0,24.0,9.0,6.0,9.0,3.0,1.0,2.0,,1.0,18.0,13.0,25.0,64.0,470.0,399.0,52.9,,18.0,15.0,19.0,21.0,15.0,,,,6.0,11.0,135.0,,,1.0,,47.0,48.0,7.0,12.0,9.0,9.0,,12.0,15.0,0.0,0.0,,,2.0
442280,29,2013-04-17 20:00:00,"Craven Cottage, London",25002,Away,Chelsea,Fulham,3,0,W,2,0,0,0,3.0,17.0,7.0,5.0,5.0,1.0,1.0,,,3.0,13.0,8.0,17.0,62.0,415.0,337.0,47.2,,24.0,15.0,20.0,21.0,14.0,3.0,,,6.0,14.0,139.0,,,1.0,,61.0,47.0,11.0,5.0,5.0,5.0,,13.0,12.0,0.0,0.0,,,
442290,30,2013-03-17 16:00:00,"Stamford Bridge, London",41639,Home,Chelsea,West Ham,2,0,W,1,0,0,0,2.0,24.0,11.0,9.0,4.0,4.0,1.0,3.0,,2.0,18.0,12.0,25.0,71.0,539.0,468.0,63.8,,13.0,12.0,10.0,31.0,21.0,2.0,,,8.0,8.0,135.0,,,1.0,,49.0,44.0,12.0,14.0,5.0,5.0,1.0,5.0,13.0,0.0,0.0,,,1.0
442304,31,2013-03-30 15:00:00,"St. Mary's Stadium, Southampton",31779,Away,Chelsea,Southampton,1,2,L,1,2,0,0,1.0,9.0,2.0,5.0,2.0,1.0,1.0,,1.0,1.0,6.0,3.0,19.0,63.0,426.0,325.0,49.2,,19.0,11.0,18.0,30.0,18.0,3.0,,,9.0,6.0,179.0,,2.0,,,61.0,67.0,20.0,32.0,7.0,7.0,,8.0,12.0,0.0,0.0,,,3.0
442309,32,2013-04-07 15:00:00,"Stamford Bridge, London",41500,Home,Chelsea,Sunderland,2,1,W,0,1,0,0,2.0,16.0,3.0,7.0,6.0,,,,,1.0,11.0,7.0,25.0,64.0,514.0,426.0,61.7,,20.0,16.0,13.0,27.0,15.0,2.0,1.0,,12.0,12.0,164.0,,1.0,,1.0,65.0,60.0,19.0,16.0,8.0,8.0,2.0,9.0,14.0,0.0,0.0,,,3.0
442321,33,2013-05-08 19:45:00,"Stamford Bridge, London",41581,Home,Chelsea,Spurs,2,2,D,2,1,0,0,2.0,15.0,5.0,6.0,4.0,2.0,1.0,1.0,,2.0,11.0,6.0,20.0,58.0,335.0,245.0,44.1,,29.0,22.0,15.0,22.0,15.0,2.0,,,6.0,11.0,158.0,,2.0,,,65.0,51.0,15.0,18.0,6.0,6.0,1.0,6.0,16.0,0.0,0.0,,,3.0
442330,34,2013-04-21 16:00:00,"Anfield, Liverpool",45009,Away,Chelsea,Liverpool,2,2,D,1,0,0,0,2.0,11.0,5.0,3.0,3.0,,1.0,,,1.0,6.0,4.0,15.0,62.0,385.0,295.0,43.0,,24.0,13.0,25.0,22.0,11.0,3.0,,,11.0,11.0,162.0,,2.0,,,45.0,50.0,8.0,10.0,5.0,5.0,,13.0,8.0,0.0,0.0,1.0,1.0,1.0
442341,35,2013-04-28 15:00:00,"Stamford Bridge, London",41780,Home,Chelsea,Swansea,2,0,W,2,0,0,0,2.0,24.0,8.0,7.0,9.0,2.0,1.0,2.0,,1.0,18.0,11.0,37.0,78.0,536.0,458.0,51.8,,16.0,14.0,17.0,16.0,9.0,5.0,,,8.0,7.0,144.0,,,1.0,,54.0,38.0,16.0,6.0,6.0,6.0,2.0,9.0,11.0,0.0,0.0,1.0,1.0,3.0
442351,36,2013-05-05 16:00:00,"Old Trafford, Manchester",75500,Away,Chelsea,Man Utd,1,0,W,0,0,0,1,1.0,17.0,3.0,9.0,5.0,1.0,,1.0,1.0,1.0,14.0,6.0,23.0,75.0,414.0,350.0,51.3,,16.0,10.0,10.0,18.0,15.0,1.0,,,6.0,8.0,121.0,,,1.0,,46.0,42.0,12.0,12.0,7.0,7.0,,10.0,14.0,0.0,0.0,,,2.0
442360,37,2013-05-11 12:45:00,"Villa Park, Birmingham",42084,Away,Chelsea,Aston Villa,2,1,W,0,1,1,1,2.0,15.0,7.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,10.0,8.0,29.0,59.0,500.0,415.0,56.8,23.0,12.0,9.0,10.0,30.0,20.0,7.0,,,14.0,13.0,148.0,1.0,1.0,,,36.0,51.0,10.0,10.0,7.0,7.0,,8.0,13.0,0.0,0.0,,,2.0
442369,38,2013-05-19 16:00:00,"Stamford Bridge, London",41794,Home,Chelsea,Everton,2,1,W,1,1,0,0,2.0,23.0,6.0,10.0,7.0,,1.0,,,1.0,14.0,7.0,39.0,61.0,387.0,324.0,43.5,33.0,23.0,19.0,13.0,17.0,10.0,5.0,1.0,,6.0,12.0,131.0,6.0,1.0,,,47.0,47.0,8.0,12.0,7.0,7.0,1.0,8.0,9.0,0.0,0.0,,,1.0
