matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442107,11,2012-11-10 15:00:00,"bet365 Stadium, Stoke",27529,Home,Stoke,QPR,1,0,W,0,0,0,0,1.0,12.0,2.0,5.0,5.0,1.0,,1.0,,1.0,10.0,6.0,30.0,90.0,340.0,239.0,45.1,,19.0,13.0,8.0,23.0,14.0,7.0,1.0,,11.0,8.0,167.0,,,1.0,,71.0,53.0,34.0,20.0,5.0,5.0,3.0,13.0,15.0,0.0,0.0,,,2.0
442118,12,2012-11-19 20:00:00,"Boleyn Ground, London",35005,Away,Stoke,West Ham,1,1,D,1,0,0,0,1.0,8.0,2.0,5.0,1.0,,,,1.0,1.0,7.0,3.0,20.0,62.0,327.0,226.0,42.0,,16.0,12.0,7.0,66.0,46.0,3.0,,,4.0,12.0,183.0,,1.0,,,57.0,60.0,31.0,33.0,4.0,4.0,,9.0,9.0,0.0,0.0,,,3.0
442124,13,2012-11-24 15:00:00,"bet365 Stadium, Stoke",26921,Home,Stoke,Fulham,1,0,W,1,0,0,0,1.0,16.0,2.0,11.0,3.0,2.0,1.0,1.0,1.0,1.0,12.0,5.0,33.0,63.0,323.0,229.0,40.3,,19.0,17.0,18.0,38.0,21.0,3.0,,,6.0,10.0,175.0,,,1.0,,61.0,54.0,25.0,15.0,7.0,7.0,1.0,18.0,11.0,0.0,0.0,,,2.0
442132,14,2012-11-28 19:45:00,"bet365 Stadium, Stoke",26793,Home,Stoke,Newcastle,2,1,W,0,0,0,0,2.0,13.0,5.0,7.0,1.0,3.0,2.0,1.0,,2.0,10.0,5.0,22.0,79.0,366.0,253.0,52.2,,24.0,17.0,14.0,30.0,21.0,1.0,1.0,1.0,2.0,17.0,212.0,,1.0,,,75.0,59.0,30.0,19.0,7.0,7.0,2.0,13.0,14.0,0.0,0.0,,,3.0
442147,15,2012-12-01 15:00:00,"The Hawthorns, West Bromwich",24739,Away,Stoke,West Brom,1,0,W,0,0,0,0,1.0,5.0,2.0,2.0,1.0,,,,,1.0,4.0,3.0,18.0,59.0,333.0,233.0,42.8,,22.0,17.0,10.0,34.0,21.0,6.0,,,7.0,11.0,177.0,,,1.0,,57.0,69.0,21.0,30.0,5.0,5.0,,15.0,8.0,0.0,0.0,,,2.0
442150,16,2012-12-08 15:00:00,"Villa Park, Birmingham",30110,Away,Stoke,Aston Villa,0,0,D,0,0,1,0,,2.0,,2.0,,,,,,,2.0,,27.0,75.0,351.0,257.0,43.7,,12.0,8.0,16.0,31.0,14.0,7.0,1.0,,8.0,13.0,179.0,,,1.0,,48.0,62.0,25.0,19.0,2.0,2.0,,15.0,9.0,0.0,0.0,,,3.0
442166,17,2012-12-15 15:00:00,"bet365 Stadium, Stoke",27008,Home,Stoke,Everton,1,1,D,0,1,0,0,1.0,13.0,5.0,7.0,1.0,3.0,,4.0,1.0,1.0,10.0,6.0,23.0,64.0,328.0,229.0,48.7,,14.0,12.0,13.0,26.0,21.0,4.0,,,3.0,18.0,180.0,,1.0,,1.0,71.0,65.0,42.0,25.0,4.0,4.0,2.0,13.0,13.0,0.0,0.0,,,1.0
442175,18,2012-12-22 15:00:00,"White Hart Lane, London",35702,Away,Stoke,Spurs,0,0,D,0,0,0,0,,4.0,1.0,2.0,1.0,,,1.0,,,3.0,2.0,13.0,62.0,254.0,176.0,36.8,,25.0,20.0,21.0,54.0,32.0,8.0,,,7.0,18.0,163.0,,,1.0,,65.0,58.0,26.0,16.0,4.0,4.0,1.0,12.0,8.0,0.0,0.0,,,2.0
442187,19,2012-12-26 19:45:00,"bet365 Stadium, Stoke",27490,Home,Stoke,Liverpool,3,1,W,2,1,0,0,3.0,10.0,5.0,2.0,3.0,,1.0,,,2.0,7.0,6.0,16.0,53.0,284.0,203.0,37.6,,26.0,17.0,16.0,17.0,12.0,7.0,,,8.0,15.0,157.0,,1.0,,,56.0,66.0,24.0,26.0,6.0,6.0,,11.0,5.0,0.0,0.0,,,1.0
442197,20,2012-12-29 15:00:00,"bet365 Stadium, Stoke",26391,Home,Stoke,Southampton,3,3,D,1,3,1,0,3.0,13.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,10.0,7.0,25.0,102.0,348.0,216.0,54.9,,14.0,11.0,9.0,34.0,19.0,2.0,1.0,1.0,6.0,8.0,235.0,,3.0,,1.0,68.0,51.0,39.0,18.0,7.0,7.0,1.0,6.0,9.0,0.0,0.0,,,2.0
442201,21,2013-01-01 15:00:00,"Etihad Stadium, Manchester",47192,Away,Stoke,Man City,0,3,L,0,1,0,0,,5.0,1.0,1.0,3.0,1.0,,1.0,1.0,,2.0,1.0,6.0,49.0,346.0,254.0,38.4,,22.0,19.0,9.0,39.0,20.0,6.0,,1.0,6.0,5.0,149.0,,3.0,,,52.0,47.0,22.0,18.0,2.0,2.0,,10.0,6.0,0.0,0.0,,,1.0
442217,22,2013-01-12 15:00:00,"bet365 Stadium, Stoke",27348,Home,Stoke,Chelsea,0,4,L,0,1,0,0,,12.0,5.0,5.0,2.0,1.0,,3.0,1.0,,8.0,5.0,21.0,68.0,319.0,218.0,43.4,,14.0,12.0,13.0,31.0,20.0,5.0,,,12.0,9.0,171.0,,4.0,,2.0,53.0,49.0,23.0,11.0,6.0,6.0,1.0,14.0,9.0,0.0,0.0,1.0,,3.0
442224,23,2013-01-19 15:00:00,"Swansea.com Stadium, Swansea",19603,Away,Stoke,Swansea,1,3,L,0,0,0,0,1.0,10.0,2.0,6.0,2.0,2.0,1.0,2.0,,1.0,7.0,3.0,11.0,68.0,402.0,311.0,43.9,,12.0,10.0,12.0,22.0,15.0,4.0,1.0,,9.0,10.0,150.0,,3.0,,,59.0,45.0,32.0,13.0,6.0,6.0,1.0,10.0,11.0,0.0,0.0,,,
442235,24,2013-01-29 19:45:00,"bet365 Stadium, Stoke",24421,Home,Stoke,Wigan,2,2,D,1,0,0,0,2.0,10.0,3.0,5.0,2.0,,2.0,,,,6.0,2.0,21.0,74.0,299.0,194.0,36.9,,13.0,10.0,14.0,18.0,10.0,2.0,,,15.0,6.0,159.0,,2.0,,,42.0,53.0,16.0,18.0,,,1.0,12.0,10.0,0.0,0.0,,,1.0
442239,25,2013-02-02 15:00:00,"Emirates Stadium, London",59872,Away,Stoke,Arsenal,0,1,L,0,0,0,0,,7.0,1.0,4.0,2.0,,,,,,7.0,3.0,20.0,56.0,336.0,239.0,34.6,10.0,12.0,8.0,17.0,35.0,23.0,9.0,,,15.0,7.0,133.0,4.0,1.0,,,49.0,69.0,31.0,31.0,1.0,1.0,1.0,13.0,3.0,0.0,0.0,,,2.0
442255,26,2013-02-09 15:00:00,"bet365 Stadium, Stoke",26737,Home,Stoke,Reading,2,1,W,0,0,0,0,2.0,12.0,6.0,3.0,3.0,,,,,1.0,8.0,5.0,34.0,92.0,411.0,279.0,58.1,,19.0,10.0,4.0,28.0,21.0,3.0,,,4.0,7.0,210.0,,1.0,,,94.0,65.0,66.0,41.0,11.0,11.0,1.0,10.0,4.0,0.0,0.0,,,
442260,27,2013-02-23 12:45:00,"Craven Cottage, London",25458,Away,Stoke,Fulham,0,1,L,0,1,0,0,,10.0,3.0,5.0,2.0,,,2.0,,,6.0,2.0,20.0,65.0,322.0,216.0,39.3,,21.0,12.0,3.0,28.0,17.0,5.0,,,10.0,12.0,174.0,,1.0,,,54.0,56.0,22.0,24.0,4.0,4.0,1.0,10.0,4.0,0.0,0.0,1.0,,2.0
442274,28,2013-03-02 15:00:00,"bet365 Stadium, Stoke",22690,Home,Stoke,West Ham,0,1,L,0,1,0,0,,9.0,2.0,6.0,1.0,,,,1.0,,6.0,1.0,31.0,93.0,331.0,216.0,52.1,,25.0,18.0,6.0,31.0,15.0,5.0,1.0,,7.0,15.0,201.0,,1.0,,,58.0,69.0,18.0,29.0,4.0,4.0,,12.0,12.0,0.0,0.0,,,2.0
442283,29,2013-03-10 15:00:00,"St. James' Park, Newcastle",50703,Away,Stoke,Newcastle,1,2,L,0,0,0,0,1.0,8.0,4.0,2.0,2.0,,1.0,,,,5.0,4.0,16.0,61.0,313.0,227.0,43.8,,21.0,15.0,19.0,31.0,18.0,4.0,,,16.0,9.0,158.0,,2.0,,,66.0,66.0,29.0,19.0,4.0,4.0,,14.0,10.0,0.0,0.0,1.0,1.0,3.0
442294,30,2013-03-16 15:00:00,"bet365 Stadium, Stoke",26317,Home,Stoke,West Brom,0,0,D,0,0,0,0,,17.0,1.0,9.0,7.0,1.0,,1.0,,,11.0,4.0,28.0,66.0,342.0,248.0,48.5,,18.0,15.0,10.0,21.0,12.0,1.0,,,2.0,6.0,166.0,,,1.0,,62.0,48.0,28.0,22.0,7.0,7.0,1.0,15.0,11.0,0.0,0.0,,,2.0
442301,31,2013-03-30 17:30:00,"Goodison Park, Liverpool",33977,Away,Stoke,Everton,0,1,L,0,1,0,0,,11.0,3.0,5.0,3.0,,,2.0,1.0,,5.0,3.0,21.0,65.0,330.0,241.0,46.0,,26.0,22.0,23.0,37.0,22.0,5.0,1.0,,10.0,9.0,164.0,,1.0,,,69.0,67.0,25.0,24.0,3.0,3.0,2.0,18.0,13.0,0.0,0.0,,,2.0
442316,32,2013-04-06 15:00:00,"bet365 Stadium, Stoke",27544,Home,Stoke,Aston Villa,1,3,L,0,1,0,0,1.0,13.0,3.0,6.0,4.0,1.0,1.0,,,1.0,9.0,4.0,32.0,75.0,333.0,229.0,45.6,,15.0,11.0,17.0,22.0,13.0,3.0,,1.0,12.0,12.0,183.0,3.0,3.0,,,69.0,71.0,33.0,21.0,4.0,4.0,1.0,16.0,11.0,0.0,0.0,,,2.0
442327,33,2013-04-14 14:05:00,"bet365 Stadium, Stoke",27191,Home,Stoke,Man Utd,0,2,L,0,1,0,0,,13.0,3.0,9.0,1.0,,,,,,12.0,4.0,25.0,79.0,343.0,251.0,42.2,,21.0,18.0,15.0,17.0,12.0,,1.0,,6.0,12.0,150.0,,2.0,,,59.0,50.0,24.0,16.0,3.0,3.0,2.0,9.0,9.0,0.0,0.0,,,
442333,34,2013-04-20 15:00:00,"MATRADE Loftus Road, London",17391,Away,Stoke,QPR,2,0,W,1,0,0,0,2.0,14.0,4.0,8.0,2.0,1.0,2.0,,1.0,1.0,10.0,4.0,23.0,72.0,269.0,180.0,51.1,,25.0,18.0,9.0,20.0,9.0,4.0,,,9.0,11.0,172.0,,,1.0,,65.0,58.0,30.0,14.0,5.0,5.0,1.0,15.0,9.0,0.0,0.0,1.0,1.0,2.0
442347,35,2013-04-27 15:00:00,"bet365 Stadium, Stoke",27488,Home,Stoke,Norwich,1,0,W,0,0,0,0,1.0,12.0,3.0,8.0,1.0,2.0,1.0,1.0,,1.0,11.0,4.0,33.0,80.0,337.0,210.0,47.5,22.0,14.0,13.0,13.0,19.0,14.0,1.0,,,2.0,6.0,181.0,,,1.0,,78.0,55.0,50.0,29.0,6.0,6.0,,10.0,8.0,0.0,0.0,,,4.0
442354,36,2013-05-06 20:00:00,"Stadium of Light, Sunderland",38130,Away,Stoke,Sunderland,1,1,D,1,0,0,1,1.0,12.0,3.0,5.0,4.0,1.0,1.0,1.0,,,10.0,5.0,16.0,68.0,367.0,262.0,52.4,,17.0,15.0,8.0,23.0,16.0,6.0,,1.0,5.0,10.0,171.0,,1.0,,,68.0,49.0,37.0,16.0,6.0,6.0,,11.0,8.0,0.0,0.0,,,3.0
442367,37,2013-05-12 13:30:00,"bet365 Stadium, Stoke",27531,Home,Stoke,Spurs,1,2,L,1,1,1,0,1.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,,1.0,3.0,1.0,22.0,66.0,231.0,160.0,32.7,,25.0,16.0,16.0,31.0,13.0,10.0,,1.0,5.0,7.0,143.0,,2.0,,,58.0,37.0,25.0,10.0,2.0,2.0,2.0,12.0,5.0,0.0,0.0,,,
442373,38,2013-05-19 16:00:00,"St. Mary's Stadium, Southampton",31539,Away,Stoke,Southampton,1,1,D,0,0,0,0,1.0,8.0,3.0,5.0,,,,,,1.0,4.0,3.0,17.0,66.0,296.0,214.0,37.0,,17.0,11.0,13.0,35.0,20.0,1.0,,,9.0,10.0,150.0,,1.0,,,53.0,43.0,22.0,7.0,4.0,4.0,1.0,7.0,9.0,0.0,0.0,,,2.0
