matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442105,11,2012-11-10 15:00:00,"Select Car Leasing Stadium, Reading",24080,Away,Norwich,Reading,0,0,D,0,0,0,0,,11.0,1.0,8.0,2.0,3.0,,3.0,,,8.0,2.0,25.0,73.0,348.0,237.0,50.7,,20.0,17.0,10.0,49.0,29.0,2.0,,,10.0,10.0,188.0,,,1.0,,68.0,72.0,39.0,34.0,3.0,3.0,1.0,17.0,9.0,0.0,0.0,,,3.0
442114,12,2012-11-17 17:30:00,"Carrow Road, Norwich",26840,Home,Norwich,Man Utd,1,0,W,0,0,0,0,1.0,11.0,4.0,5.0,2.0,1.0,,1.0,,1.0,11.0,6.0,13.0,63.0,354.0,293.0,37.7,,11.0,7.0,11.0,41.0,23.0,5.0,,,13.0,14.0,135.0,,,1.0,,30.0,46.0,11.0,6.0,,,,10.0,7.0,0.0,0.0,,,3.0
442121,13,2012-11-24 15:00:00,"Goodison Park, Liverpool",34502,Away,Norwich,Everton,1,1,D,0,1,0,0,1.0,9.0,4.0,4.0,1.0,,,,,1.0,5.0,3.0,17.0,67.0,312.0,224.0,42.1,,13.0,11.0,12.0,32.0,19.0,1.0,,,10.0,7.0,154.0,,1.0,,,53.0,53.0,24.0,15.0,2.0,2.0,2.0,19.0,12.0,0.0,0.0,,,9.0
442131,14,2012-11-28 19:45:00,"St. Mary's Stadium, Southampton",29325,Away,Norwich,Southampton,1,1,D,1,1,0,0,1.0,11.0,5.0,3.0,3.0,1.0,,1.0,,,7.0,5.0,22.0,94.0,361.0,256.0,42.2,,17.0,12.0,12.0,34.0,18.0,2.0,,,2.0,19.0,199.0,,1.0,,,47.0,51.0,16.0,16.0,6.0,7.0,,7.0,10.0,0.0,0.0,,,3.0
442144,15,2012-12-02 16:00:00,"Carrow Road, Norwich",26228,Home,Norwich,Sunderland,2,1,W,2,1,0,0,2.0,8.0,3.0,2.0,3.0,1.0,1.0,1.0,,1.0,6.0,4.0,22.0,75.0,441.0,341.0,49.6,,14.0,13.0,12.0,39.0,23.0,2.0,2.0,,14.0,8.0,171.0,,1.0,,,49.0,57.0,16.0,17.0,2.0,2.0,3.0,11.0,16.0,0.0,0.0,,,3.0
442156,16,2012-12-08 15:00:00,"Swansea.com Stadium, Swansea",20294,Away,Norwich,Swansea,4,3,W,3,0,0,0,4.0,9.0,7.0,2.0,,2.0,1.0,1.0,2.0,3.0,6.0,5.0,14.0,71.0,320.0,236.0,33.2,,18.0,10.0,15.0,26.0,13.0,4.0,,,4.0,5.0,145.0,,3.0,,,43.0,37.0,10.0,13.0,2.0,2.0,2.0,10.0,12.0,0.0,0.0,,,1.0
442163,17,2012-12-15 15:00:00,"Carrow Road, Norwich",26677,Home,Norwich,Wigan,2,1,W,1,0,0,0,2.0,17.0,8.0,6.0,3.0,3.0,1.0,3.0,,2.0,14.0,9.0,19.0,91.0,417.0,336.0,48.2,,20.0,15.0,16.0,18.0,9.0,4.0,,,9.0,12.0,152.0,,1.0,,,39.0,41.0,10.0,6.0,7.0,7.0,,8.0,4.0,0.0,0.0,,,1.0
442176,18,2012-12-22 15:00:00,"The Hawthorns, West Bromwich",25799,Away,Norwich,West Brom,1,2,L,1,1,0,0,1.0,10.0,3.0,5.0,2.0,,,,,,7.0,2.0,15.0,81.0,408.0,325.0,50.4,,15.0,12.0,17.0,28.0,22.0,3.0,,1.0,10.0,9.0,142.0,,2.0,,,47.0,54.0,12.0,19.0,5.0,5.0,4.0,11.0,14.0,0.0,0.0,,,
442184,19,2012-12-26 15:00:00,"Carrow Road, Norwich",26831,Home,Norwich,Chelsea,0,1,L,0,1,0,0,,9.0,1.0,4.0,4.0,,,,,,5.0,2.0,10.0,73.0,358.0,266.0,36.9,,20.0,16.0,16.0,22.0,14.0,7.0,,,7.0,11.0,158.0,,1.0,,,42.0,42.0,13.0,11.0,5.0,5.0,,8.0,7.0,0.0,0.0,,,4.0
442194,20,2012-12-29 15:00:00,"Carrow Road, Norwich",26827,Home,Norwich,Man City,3,4,L,1,2,0,1,3.0,11.0,4.0,3.0,4.0,2.0,2.0,,,2.0,6.0,4.0,21.0,75.0,390.0,320.0,46.4,,20.0,16.0,17.0,29.0,18.0,5.0,,,14.0,9.0,136.0,,4.0,,1.0,44.0,57.0,13.0,15.0,4.0,4.0,2.0,10.0,11.0,0.0,0.0,,,
442207,21,2013-01-01 15:00:00,"Boleyn Ground, London",35005,Away,Norwich,West Ham,1,2,L,0,2,0,0,1.0,8.0,2.0,5.0,1.0,,,,1.0,1.0,5.0,2.0,20.0,83.0,388.0,281.0,49.5,,14.0,10.0,15.0,42.0,29.0,7.0,2.0,,4.0,4.0,183.0,,2.0,,,59.0,50.0,22.0,27.0,3.0,3.0,,8.0,14.0,0.0,0.0,,,5.0
442214,22,2013-01-12 15:00:00,"Carrow Road, Norwich",26752,Home,Norwich,Newcastle,0,0,D,0,0,0,0,,12.0,2.0,8.0,2.0,1.0,,1.0,1.0,,10.0,4.0,27.0,83.0,455.0,342.0,54.7,,20.0,12.0,13.0,25.0,8.0,3.0,,,5.0,9.0,204.0,,,1.0,,60.0,51.0,23.0,24.0,5.0,5.0,1.0,5.0,6.0,0.0,0.0,,,4.0
442220,23,2013-01-19 15:00:00,"Anfield, Liverpool",44901,Away,Norwich,Liverpool,0,5,L,0,2,0,0,,4.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,9.0,64.0,318.0,226.0,32.3,,21.0,17.0,16.0,28.0,18.0,3.0,,,8.0,9.0,139.0,,5.0,,1.0,45.0,40.0,9.0,12.0,4.0,4.0,1.0,8.0,10.0,0.0,0.0,,,1.0
442232,24,2013-01-30 19:45:00,"Carrow Road, Norwich",26818,Home,Norwich,Spurs,1,1,D,1,0,0,0,1.0,9.0,1.0,7.0,1.0,1.0,1.0,,,1.0,6.0,2.0,22.0,78.0,324.0,210.0,41.6,,28.0,20.0,13.0,34.0,18.0,6.0,1.0,,8.0,10.0,181.0,,1.0,,,60.0,45.0,12.0,8.0,3.0,3.0,1.0,15.0,15.0,0.0,0.0,,,3.0
442244,25,2013-02-02 12:45:00,"MATRADE Loftus Road, London",17543,Away,Norwich,QPR,0,0,D,0,0,0,0,,13.0,6.0,3.0,4.0,2.0,,2.0,,,11.0,9.0,23.0,70.0,342.0,240.0,50.3,,24.0,18.0,9.0,36.0,22.0,3.0,1.0,,15.0,14.0,191.0,,,1.0,,53.0,83.0,15.0,22.0,8.0,8.0,,22.0,6.0,0.0,0.0,,,1.0
442253,26,2013-02-09 15:00:00,"Carrow Road, Norwich",26816,Home,Norwich,Fulham,0,0,D,0,0,0,0,,15.0,4.0,7.0,4.0,1.0,,1.0,,,12.0,5.0,24.0,72.0,407.0,299.0,43.1,,14.0,11.0,11.0,21.0,9.0,4.0,,,6.0,15.0,175.0,,,1.0,,50.0,68.0,11.0,28.0,3.0,3.0,2.0,10.0,16.0,0.0,0.0,,,2.0
442264,27,2013-02-23 15:00:00,"Carrow Road, Norwich",26828,Home,Norwich,Everton,2,1,W,0,1,0,0,2.0,10.0,5.0,1.0,4.0,4.0,2.0,2.0,,2.0,9.0,8.0,26.0,84.0,397.0,295.0,44.8,,17.0,11.0,19.0,26.0,18.0,2.0,,,5.0,14.0,170.0,,1.0,,,52.0,63.0,19.0,23.0,7.0,7.0,,17.0,10.0,0.0,0.0,,,2.0
442272,28,2013-03-02 15:00:00,"Old Trafford, Manchester",75586,Away,Norwich,Man Utd,0,4,L,0,1,0,0,,1.0,,,1.0,,,,,,1.0,1.0,9.0,60.0,361.0,264.0,35.0,,21.0,12.0,19.0,17.0,10.0,8.0,1.0,,10.0,8.0,141.0,,4.0,,,42.0,43.0,13.0,8.0,3.0,3.0,,14.0,5.0,0.0,0.0,,,2.0
442284,29,2013-03-09 15:00:00,"Carrow Road, Norwich",26783,Home,Norwich,Southampton,0,0,D,0,0,0,0,,6.0,2.0,2.0,2.0,1.0,,2.0,,,2.0,1.0,20.0,63.0,280.0,170.0,40.9,,21.0,14.0,16.0,27.0,16.0,3.0,1.0,,5.0,15.0,195.0,,,1.0,,52.0,62.0,16.0,25.0,1.0,1.0,2.0,9.0,10.0,0.0,0.0,1.0,,5.0
442295,30,2013-03-17 13:30:00,"Stadium of Light, Sunderland",38625,Away,Norwich,Sunderland,1,1,D,1,1,1,0,1.0,8.0,1.0,5.0,2.0,2.0,1.0,1.0,,1.0,4.0,2.0,13.0,59.0,231.0,153.0,34.9,,16.0,13.0,25.0,45.0,23.0,4.0,,,7.0,9.0,160.0,,1.0,,,55.0,50.0,21.0,15.0,9.0,9.0,2.0,14.0,11.0,0.0,0.0,,,1.0
442308,31,2013-03-30 15:00:00,"DW Stadium, Wigan",17784,Away,Norwich,Wigan,0,1,L,0,0,0,0,,7.0,,4.0,3.0,,,,,,6.0,2.0,19.0,81.0,345.0,251.0,47.2,,18.0,14.0,16.0,28.0,18.0,4.0,,1.0,5.0,13.0,178.0,,1.0,,,43.0,46.0,8.0,10.0,3.0,3.0,1.0,12.0,14.0,0.0,0.0,,,4.0
442313,32,2013-04-06 15:00:00,"Carrow Road, Norwich",26372,Home,Norwich,Swansea,2,2,D,1,1,0,0,2.0,12.0,4.0,4.0,4.0,3.0,2.0,1.0,,2.0,7.0,4.0,15.0,65.0,294.0,199.0,34.7,,24.0,18.0,30.0,32.0,17.0,3.0,,,2.0,10.0,161.0,,2.0,,,61.0,45.0,15.0,17.0,2.0,2.0,4.0,8.0,16.0,0.0,0.0,,,
442319,33,2013-04-13 15:00:00,"Emirates Stadium, London",60095,Away,Norwich,Arsenal,1,3,L,0,0,0,0,1.0,5.0,4.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,22.0,64.0,295.0,202.0,32.1,8.0,19.0,15.0,22.0,38.0,26.0,4.0,,,6.0,15.0,151.0,4.0,3.0,,,44.0,55.0,15.0,14.0,3.0,3.0,1.0,11.0,9.0,0.0,0.0,,,4.0
442332,34,2013-04-20 15:00:00,"Carrow Road, Norwich",26460,Home,Norwich,Reading,2,1,W,0,0,0,0,2.0,20.0,8.0,11.0,1.0,1.0,1.0,1.0,,,16.0,7.0,14.0,77.0,349.0,249.0,45.5,,13.0,11.0,15.0,22.0,9.0,6.0,,1.0,3.0,9.0,178.0,,1.0,,,46.0,38.0,18.0,12.0,8.0,8.0,1.0,9.0,11.0,0.0,0.0,,,5.0
442347,35,2013-04-27 15:00:00,"bet365 Stadium, Stoke",27488,Away,Norwich,Stoke,0,1,L,0,0,0,0,,6.0,,5.0,1.0,,,,,,5.0,1.0,35.0,80.0,373.0,271.0,52.5,10.0,14.0,14.0,10.0,49.0,23.0,,,,6.0,10.0,181.0,2.0,1.0,,,55.0,78.0,29.0,50.0,3.0,3.0,1.0,10.0,10.0,0.0,0.0,,,1.0
442352,36,2013-05-04 15:00:00,"Carrow Road, Norwich",26842,Home,Norwich,Aston Villa,1,2,L,0,0,0,0,1.0,9.0,2.0,5.0,2.0,,1.0,,,,7.0,2.0,26.0,101.0,386.0,277.0,53.7,,11.0,9.0,19.0,20.0,11.0,3.0,,,7.0,4.0,174.0,,2.0,,,66.0,62.0,34.0,25.0,6.0,6.0,2.0,16.0,13.0,0.0,0.0,1.0,1.0,2.0
442364,37,2013-05-12 15:00:00,"Carrow Road, Norwich",26837,Home,Norwich,West Brom,4,0,W,1,0,0,0,4.0,12.0,7.0,4.0,1.0,2.0,2.0,3.0,,1.0,6.0,3.0,17.0,60.0,409.0,330.0,48.1,,16.0,12.0,20.0,13.0,4.0,1.0,,,11.0,12.0,157.0,,,1.0,,40.0,54.0,14.0,15.0,8.0,8.0,,11.0,7.0,0.0,0.0,,,2.0
442371,38,2013-05-19 16:00:00,"Etihad Stadium, Manchester",47054,Away,Norwich,Man City,3,2,W,1,1,0,0,3.0,17.0,7.0,7.0,3.0,3.0,2.0,1.0,,3.0,13.0,8.0,15.0,47.0,317.0,257.0,39.7,,14.0,11.0,13.0,24.0,17.0,5.0,,,9.0,11.0,123.0,,2.0,,,42.0,45.0,11.0,11.0,7.0,7.0,2.0,9.0,10.0,0.0,0.0,,,2.0
