matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442247,25,2013-02-02 15:00:00,"Boleyn Ground, London",34962,Home,West Ham,Swansea,1,0,W,0,0,0,0,1.0,16.0,7.0,7.0,2.0,1.0,,1.0,,1.0,13.0,7.0,28.0,84.0,302.0,206.0,35.9,,14.0,12.0,14.0,62.0,38.0,2.0,,,10.0,15.0,178.0,,,1.0,,72.0,52.0,39.0,14.0,5.0,5.0,,7.0,10.0,0.0,0.0,,,2.0
442249,26,2013-02-10 13:30:00,"Villa Park, Birmingham",30503,Away,West Ham,Aston Villa,1,2,L,0,0,0,0,1.0,15.0,4.0,6.0,5.0,,,1.0,,,9.0,4.0,31.0,78.0,366.0,263.0,51.8,,25.0,19.0,14.0,33.0,16.0,2.0,1.0,,5.0,27.0,200.0,,2.0,,,66.0,70.0,18.0,21.0,10.0,10.0,2.0,13.0,16.0,0.0,0.0,,,3.0
442268,27,2013-02-25 20:00:00,"Boleyn Ground, London",35005,Home,West Ham,Spurs,2,3,L,1,1,0,0,2.0,14.0,6.0,3.0,5.0,1.0,1.0,1.0,,1.0,12.0,9.0,21.0,82.0,282.0,193.0,38.3,,25.0,18.0,13.0,38.0,23.0,5.0,,,9.0,8.0,163.0,,3.0,,,57.0,53.0,19.0,15.0,6.0,6.0,1.0,12.0,7.0,0.0,0.0,1.0,1.0,2.0
442274,28,2013-03-02 15:00:00,"bet365 Stadium, Stoke",22690,Away,West Ham,Stoke,1,0,W,1,0,0,0,1.0,12.0,3.0,4.0,5.0,2.0,1.0,1.0,,1.0,9.0,6.0,19.0,66.0,305.0,218.0,47.9,,21.0,17.0,10.0,61.0,28.0,1.0,,,3.0,18.0,193.0,,,1.0,,69.0,58.0,29.0,18.0,2.0,2.0,1.0,12.0,12.0,0.0,0.0,,,3.0
442288,29,2013-04-17 19:45:00,"Boleyn Ground, London",34692,Home,West Ham,Man Utd,2,2,D,1,1,0,0,2.0,12.0,2.0,8.0,2.0,1.0,1.0,,,2.0,9.0,3.0,23.0,63.0,292.0,213.0,33.5,,15.0,12.0,20.0,28.0,14.0,7.0,,,6.0,9.0,152.0,,2.0,,,42.0,59.0,15.0,24.0,2.0,2.0,,9.0,7.0,0.0,0.0,,,2.0
442290,30,2013-03-17 16:00:00,"Stamford Bridge, London",41639,Away,West Ham,Chelsea,0,2,L,0,1,0,0,,13.0,5.0,6.0,2.0,,,,,,9.0,5.0,19.0,60.0,282.0,211.0,36.2,,17.0,15.0,10.0,44.0,30.0,4.0,,,11.0,10.0,134.0,,2.0,,,44.0,49.0,14.0,12.0,5.0,5.0,1.0,14.0,5.0,0.0,0.0,,,
442307,31,2013-03-30 15:00:00,"Boleyn Ground, London",34966,Home,West Ham,West Brom,3,1,W,2,0,0,1,3.0,14.0,5.0,6.0,3.0,,,1.0,,3.0,11.0,7.0,16.0,69.0,291.0,216.0,39.5,,13.0,10.0,22.0,64.0,36.0,5.0,1.0,,8.0,13.0,164.0,,1.0,,,43.0,45.0,13.0,10.0,5.0,5.0,2.0,11.0,13.0,0.0,0.0,,,3.0
442310,32,2013-04-07 13:30:00,"Anfield, Liverpool",45007,Away,West Ham,Liverpool,0,0,D,0,0,0,0,,11.0,1.0,6.0,4.0,,,1.0,,,10.0,4.0,20.0,69.0,315.0,203.0,35.0,,29.0,25.0,8.0,47.0,26.0,6.0,,,11.0,10.0,180.0,,,1.0,,57.0,42.0,13.0,9.0,2.0,2.0,,5.0,8.0,0.0,0.0,,,
442326,33,2013-04-13 15:00:00,"St. Mary's Stadium, Southampton",31984,Away,West Ham,Southampton,1,1,D,0,0,0,0,1.0,8.0,3.0,2.0,3.0,,,,,1.0,7.0,6.0,16.0,63.0,268.0,188.0,38.8,,14.0,8.0,13.0,43.0,19.0,10.0,,,11.0,12.0,161.0,,1.0,,,38.0,65.0,9.0,14.0,4.0,4.0,1.0,17.0,10.0,0.0,0.0,,,4.0
442338,34,2013-04-20 15:00:00,"Boleyn Ground, London",34544,Home,West Ham,Wigan,2,0,W,1,0,0,0,2.0,20.0,8.0,7.0,5.0,,,,,2.0,18.0,11.0,15.0,46.0,268.0,208.0,36.6,,14.0,10.0,17.0,45.0,20.0,4.0,,,11.0,9.0,138.0,,,1.0,,36.0,53.0,8.0,9.0,3.0,3.0,5.0,14.0,10.0,0.0,0.0,,,4.0
442343,34,2013-04-27 12:45:00,"Etihad Stadium, Manchester",47189,Away,West Ham,Man City,1,2,L,0,1,0,0,1.0,11.0,3.0,4.0,4.0,,,,,1.0,8.0,5.0,21.0,77.0,315.0,244.0,38.0,,25.0,22.0,14.0,28.0,15.0,3.0,,,11.0,11.0,145.0,,2.0,,,57.0,45.0,18.0,8.0,4.0,4.0,2.0,7.0,9.0,0.0,0.0,,,2.0
442358,36,2013-05-04 15:00:00,"Boleyn Ground, London",34962,Home,West Ham,Newcastle,0,0,D,0,0,0,0,,10.0,3.0,4.0,3.0,1.0,,1.0,,,8.0,4.0,21.0,76.0,272.0,194.0,45.8,,16.0,11.0,8.0,31.0,19.0,5.0,1.0,,7.0,7.0,148.0,,,1.0,,54.0,44.0,21.0,9.0,7.0,7.0,1.0,13.0,12.0,0.0,0.0,,,6.0
442361,37,2013-05-12 15:00:00,"Goodison Park, Liverpool",39475,Away,West Ham,Everton,0,2,L,0,1,0,0,,7.0,2.0,5.0,,,,,1.0,,6.0,2.0,20.0,62.0,264.0,195.0,35.3,,18.0,11.0,13.0,31.0,16.0,8.0,,,7.0,7.0,133.0,,2.0,,,39.0,39.0,11.0,10.0,1.0,1.0,,12.0,6.0,0.0,0.0,,,
442377,38,2013-05-19 16:00:00,"Boleyn Ground, London",34973,Home,West Ham,Reading,4,2,W,2,0,0,0,4.0,21.0,10.0,9.0,2.0,6.0,3.0,3.0,2.0,4.0,19.0,11.0,23.0,69.0,352.0,273.0,48.4,,17.0,12.0,14.0,32.0,20.0,2.0,,,1.0,12.0,151.0,,2.0,,,43.0,36.0,15.0,7.0,6.0,6.0,2.0,13.0,9.0,0.0,0.0,,,5.0
