fixture,opponent_team,was_home,kickoff_time,team_h_score,team_a_score,round,opponent_team_name,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,transfers_balance,selected,transfers_in,transfers_out,ict_index,avg_value,team_id,team,players_used,players_played
179,11,True,2025-12-28T14:00:00Z,1,1,18,Leeds,41,987,1,1,0,11,0,0,0,1,0,4,4,167,253.0,122.6,105.0,52,34,14,75,11,0.71,0.7200000000000001,1.42,23.850000000000005,368016,5903225,570809,202793,48.1,45.0,17,Sunderland,47,14
189,13,True,2026-01-01T20:00:00Z,0,0,19,Man City,63,988,0,0,10,0,0,0,0,1,0,4,3,217,196.20000000000002,94.3,122.0,52,52,19,94,11,0.81,0.6400000000000001,1.4500000000000002,24.750000000000004,-149706,5416985,170864,320570,41.2,45.0,17,Sunderland,47,13
199,18,False,2026-01-04T15:00:00Z,1,1,20,Spurs,36,987,1,1,0,11,0,0,0,3,0,3,3,159,211.39999999999998,129.2,99.0,36,49,17,72,11,0.48,0.5800000000000001,1.06,12.999999999999998,278839,5887179,487648,208809,44.0,44.9,17,Sunderland,47,14
203,5,False,2026-01-07T19:30:00Z,3,0,21,Brentford,19,985,0,0,0,33,0,0,1,1,0,3,0,60,130.79999999999998,85.1,98.0,39,48,7,62,11,1.72,0.5900000000000001,2.31,35.660000000000004,299004,6197291,491488,192484,31.4,44.9,17,Sunderland,47,16
218,8,True,2026-01-17T15:00:00Z,2,1,22,Crystal Palace,44,988,2,2,0,11,0,0,0,3,0,1,4,201,249.0,136.39999999999998,170.0,48,38,15,79,11,1.8300000000000003,0.5800000000000001,2.41,6.710000000000001,379510,6606779,626459,246949,55.5,44.9,17,Sunderland,47,13
230,19,False,2026-01-24T12:30:00Z,3,1,23,West Ham,26,988,1,1,0,33,0,0,0,4,0,2,1,59,180.0,93.8,60.0,36,44,13,68,11,0.67,0.33999999999999997,1.01,16.72,367844,6992105,535620,167776,33.4,45.0,17,Sunderland,48,16
238,3,True,2026-02-02T20:00:00Z,3,0,24,Burnley,82,986,2,3,11,0,0,0,0,1,0,0,6,288,198.2,144.89999999999998,127.0,36,52,9,68,11,1.51,0.74,2.25,0.6599999999999999,-40298,6974280,504414,544712,47.0,45.1,17,Sunderland,48,15
241,1,False,2026-02-07T15:00:00Z,3,0,25,Arsenal,18,986,0,0,0,33,0,0,0,2,0,2,0,81,152.0,73.9,62.0,40,46,13,64,11,0.18,0.16999999999999998,0.35000000000000003,16.41,-186818,6735929,216199,403017,28.8,45.1,17,Sunderland,50,15
258,12,True,2026-02-11T20:15:00Z,0,1,26,Liverpool,27,988,0,0,0,11,0,0,0,1,0,2,0,129,207.2,140.40000000000003,112.0,60,41,14,81,11,0.61,0.9500000000000001,1.5599999999999998,27.83,-220457,6504391,171215,391672,46.0,45.0,17,Sunderland,50,15
268,10,True,2026-02-22T14:00:00Z,1,3,27,Fulham,31,985,1,1,0,33,0,0,0,1,0,1,1,93,148.79999999999998,102.5,112.0,32,53,12,73,11,1.85,0.9300000000000002,2.7800000000000002,20.68,65131,6644583,254961,189830,36.3,45.0,17,Sunderland,50,16
272,4,False,2026-02-28T12:30:00Z,1,1,28,Bournemouth,40,989,1,1,0,11,0,0,0,2,0,4,3,155,221.79999999999998,61.199999999999996,105.0,58,45,26,107,11,1.45,0.22,1.67,18.830000000000002,-379265,6246399,108751,488016,38.8,45.0,17,Sunderland,50,14
286,11,False,2026-03-03T19:30:00Z,0,1,29,Leeds,66,992,1,1,9,0,0,0,0,3,0,4,6,201,212.79999999999998,36.6,37.0,66,44,16,101,11,0.8600000000000001,0.12000000000000001,0.9800000000000001,12.65,-333597,5917782,116244,449841,28.6,45.0,17,Sunderland,50,15
299,6,True,2026-03-14T15:00:00Z,0,1,30,Brighton,27,987,0,0,0,11,0,0,0,1,0,3,0,109,136.6,104.19999999999999,115.0,32,57,7,56,11,0.9099999999999999,0.59,1.4900000000000002,18.48,-378071,5562531,202288,580359,35.6,45.0,17,Sunderland,52,14
308,15,False,2026-03-22T12:00:00Z,1,2,31,Newcastle,41,991,2,1,0,11,0,0,0,6,0,3,5,158,208.79999999999998,131.9,216.0,39,39,17,74,11,2.5300000000000002,1.6,4.130000000000001,14.0,-320051,4884112,31704,351755,55.7,44.9,17,Sunderland,52,14
319,18,True,2026-04-12T13:00:00Z,1,0,32,Spurs,68,989,1,1,11,0,0,0,0,3,0,7,6,249,226.60000000000002,136.6,110.0,32,50,22,79,11,1.33,1.03,2.3600000000000003,9.240000000000002,-230019,5040361,100687,330706,47.3,44.9,17,Sunderland,52,14
321,2,False,2026-04-19T13:00:00Z,4,3,33,Aston Villa,41,986,3,2,0,44,0,0,0,3,0,3,2,143,276.2,141.8,135.0,33,49,14,73,11,1.71,0.54,2.25,31.24,-84662,4770768,122339,207001,55.3,44.9,17,Sunderland,52,15
338,16,True,2026-04-24T19:00:00Z,0,5,34,Nott'm Forest,9,989,0,0,0,55,1,0,0,2,0,2,0,25,122.8,139.2,137.0,30,35,9,55,11,0.72,1.51,2.23,12.100000000000001,558625,6312625,661266,102641,39.9,44.9,17,Sunderland,52,13
350,20,False,2026-05-02T14:00:00Z,1,1,35,Wolves,40,920,1,1,0,11,0,0,0,4,1,6,4,126,214.8,127.5,101.0,36,44,17,76,11,0.66,0.7200000000000001,1.38,17.23,-47037,5474736,156766,203803,44.3,44.9,17,Sunderland,52,14
358,14,True,2026-05-09T14:00:00Z,0,0,36,Man Utd,60,989,0,0,11,0,0,0,0,0,0,1,0,232,156.2,176.5,151.0,37,56,10,76,11,1.25,1.01,2.26,6.82,-235511,5223149,70105,305616,48.4,44.9,17,Sunderland,52,13
366,9,False,2026-05-17T14:00:00Z,1,3,37,Everton,55,985,3,3,0,11,0,0,0,0,0,3,4,228,272.4,89.30000000000001,76.0,35,43,10,64,11,0.77,0.7300000000000002,1.5000000000000002,11.469999999999999,-25798,5214547,97208,123006,43.8,44.9,17,Sunderland,52,16
378,7,True,2026-05-24T15:00:00Z,2,1,38,Chelsea,38,989,1,2,0,11,0,0,0,5,0,2,4,151,185.40000000000003,207.1,191.0,32,46,18,71,11,1.85,1.6300000000000001,3.48,9.790000000000001,-79888,5134221,141526,221414,58.4,44.8,17,Sunderland,52,14
